AP890102-0081 0:0.33223684210526316 13:0.2532894736842105 5:0.2138157894736842 14:0.12171052631578948 15:0.029605263157894735 11:0.003289473684210526 12:0.003289473684210526 16:0.003289473684210526 17:0.003289473684210526 18:0.003289473684210526 19:0.003289473684210526 1:0.003289473684210526 2:0.003289473684210526 3:0.003289473684210526 4:0.003289473684210526 6:0.003289473684210526 7:0.003289473684210526 8:0.003289473684210526 9:0.003289473684210526 10:0.003289473684210526
AP890318-0056 15:0.253125 14:0.228125 0:0.103125 5:0.103125 1:0.078125 11:0.053125 4:0.053125 12:0.028125 13:0.028125 2:0.015625 9:0.015625 10:0.015625 16:0.003125 17:0.003125 18:0.003125 19:0.003125 3:0.003125 6:0.003125 7:0.003125 8:0.003125
AP890318-0092 5:0.4711764705882353 14:0.24294117647058824 18:0.11823529411764706 9:0.03823529411764706 17:0.033529411764705884 1:0.033529411764705884 2:0.014705882352941176 3:0.014705882352941176 19:0.01 13:0.007647058823529412 0:0.005294117647058823 4:0.0029411764705882353 10:0.0029411764705882353 11:5.88235294117647E-4 12:5.88235294117647E-4 15:5.88235294117647E-4 16:5.88235294117647E-4 6:5.88235294117647E-4 7:5.88235294117647E-4 8:5.88235294117647E-4
AP890318-0139 12:0.5057339449541285 14:0.17545871559633028 11:0.09288990825688073 18:0.08371559633027523 13:0.028669724770642203 19:0.028669724770642203 0:0.02408256880733945 9:0.0194954128440367 17:0.010321100917431193 2:0.010321100917431193 10:0.010321100917431193 15:0.0011467889908256881 16:0.0011467889908256881 1:0.0011467889908256881 3:0.0011467889908256881 4:0.0011467889908256881 5:0.0011467889908256881 6:0.0011467889908256881 7:0.0011467889908256881 8:0.0011467889908256881
AP890319-0019 10:0.5561224489795918 2:0.1683673469387755 1:0.12755102040816327 11:0.025510204081632654 15:0.025510204081632654 8:0.025510204081632654 12:0.00510204081632653 13:0.00510204081632653 14:0.00510204081632653 16:0.00510204081632653 17:0.00510204081632653 18:0.00510204081632653 19:0.00510204081632653 0:0.00510204081632653 3:0.00510204081632653 4:0.00510204081632653 5:0.00510204081632653 6:0.00510204081632653 7:0.00510204081632653 9:0.00510204081632653
AP890319-0032 3:0.31716417910447764 6:0.22761194029850745 1:0.13805970149253732 14:0.10820895522388059 15:0.09328358208955224 7:0.033582089552238806 17:0.018656716417910446 8:0.018656716417910446 11:0.0037313432835820895 12:0.0037313432835820895 13:0.0037313432835820895 16:0.0037313432835820895 18:0.0037313432835820895 19:0.0037313432835820895 0:0.0037313432835820895 2:0.0037313432835820895 4:0.0037313432835820895 5:0.0037313432835820895 9:0.0037313432835820895 10:0.0037313432835820895
AP890320-0135 17:0.4629360465116279 10:0.11700581395348837 3:0.07049418604651163 15:0.05886627906976744 18:0.05886627906976744 14:0.0501453488372093 7:0.04433139534883721 12:0.03561046511627907 5:0.03561046511627907 2:0.029796511627906978 16:0.015261627906976744 13:0.012354651162790697 0:0.003633720930232558 11:7.267441860465116E-4 19:7.267441860465116E-4 1:7.267441860465116E-4 4:7.267441860465116E-4 6:7.267441860465116E-4 8:7.267441860465116E-4 9:7.267441860465116E-4
AP890320-0171 9:0.3788888888888889 18:0.31666666666666665 10:0.15222222222222223 14:0.0811111111111111 8:0.023333333333333334 6:0.01 7:0.01 15:0.005555555555555556 16:0.005555555555555556 4:0.005555555555555556 11:0.0011111111111111111 12:0.0011111111111111111 13:0.0011111111111111111 17:0.0011111111111111111 19:0.0011111111111111111 0:0.0011111111111111111 1:0.0011111111111111111 2:0.0011111111111111111 3:0.0011111111111111111 5:0.0011111111111111111
AP890320-0323 5:0.45787037037037037 1:0.23564814814814813 14:0.1449074074074074 9:0.033796296296296297 16:0.03009259259259259 0:0.01898148148148148 15:0.013425925925925926 12:0.011574074074074073 7:0.011574074074074073 13:0.00787037037037037 19:0.00787037037037037 3:0.00787037037037037 6:0.00787037037037037 2:0.0060185185185185185 10:0.0023148148148148147 11:4.62962962962963E-4 17:4.62962962962963E-4 18:4.62962962962963E-4 4:4.62962962962963E-4 8:4.62962962962963E-4
AP890322-0169 18:0.5401515151515152 14:0.1765151515151515 3:0.055303030303030305 7:0.03106060606060606 9:0.02803030303030303 10:0.025 12:0.02196969696969697 13:0.01893939393939394 17:0.01893939393939394 1:0.01893939393939394 15:0.015909090909090907 16:0.015909090909090907 19:0.012878787878787878 5:0.012878787878787878 11:0.003787878787878788 0:7.575757575757576E-4 2:7.575757575757576E-4 4:7.575757575757576E-4 6:7.575757575757576E-4 8:7.575757575757576E-4
AP890322-0258 5:0.6993243243243243 1:0.12725225225225226 19:0.05067567567567568 14:0.037162162162162164 9:0.037162162162162164 10:0.019144144144144143 13:0.00563063063063063 17:0.00563063063063063 0:0.00563063063063063 11:0.0011261261261261261 12:0.0011261261261261261 15:0.0011261261261261261 16:0.0011261261261261261 18:0.0011261261261261261 2:0.0011261261261261261 3:0.0011261261261261261 4:0.0011261261261261261 6:0.0011261261261261261 7:0.0011261261261261261 8:0.0011261261261261261
AP890322-0296 5:0.6225328947368421 14:0.17516447368421054 0:0.07976973684210527 1:0.06332236842105263 10:0.017269736842105265 9:0.013980263157894737 6:0.007401315789473684 11:0.004111842105263158 12:0.004111842105263158 19:0.004111842105263158 13:8.223684210526315E-4 15:8.223684210526315E-4 16:8.223684210526315E-4 17:8.223684210526315E-4 18:8.223684210526315E-4 2:8.223684210526315E-4 3:8.223684210526315E-4 4:8.223684210526315E-4 7:8.223684210526315E-4 8:8.223684210526315E-4
AP890322-0327 1:0.3217299578059072 19:0.29641350210970463 5:0.10654008438818566 14:0.0938818565400844 18:0.08544303797468354 0:0.03481012658227848 8:0.03059071729957806 16:0.00949367088607595 11:0.005274261603375527 13:0.005274261603375527 12:0.0010548523206751054 15:0.0010548523206751054 17:0.0010548523206751054 2:0.0010548523206751054 3:0.0010548523206751054 4:0.0010548523206751054 6:0.0010548523206751054 7:0.0010548523206751054 9:0.0010548523206751054 10:0.0010548523206751054
AP890322-0331 5:0.5911910669975186 14:0.08995037220843673 1:0.08250620347394541 19:0.07754342431761786 9:0.042803970223325064 13:0.02791563275434243 15:0.020471464019851116 16:0.017990074441687345 6:0.015508684863523574 12:0.01054590570719603 4:0.008064516129032258 17:0.005583126550868486 11:0.003101736972704715 8:0.003101736972704715 18:6.203473945409429E-4 0:6.203473945409429E-4 2:6.203473945409429E-4 3:6.203473945409429E-4 7:6.203473945409429E-4 10:6.203473945409429E-4
AP890323-0186 9:0.758695652173913 14:0.12391304347826088 10:0.03695652173913044 19:0.01956521739130435 16:0.010869565217391304 2:0.010869565217391304 3:0.010869565217391304 11:0.002173913043478261 12:0.002173913043478261 13:0.002173913043478261 15:0.002173913043478261 17:0.002173913043478261 18:0.002173913043478261 0:0.002173913043478261 1:0.002173913043478261 4:0.002173913043478261 5:0.002173913043478261 6:0.002173913043478261 7:0.002173913043478261 8:0.002173913043478261
AP890323-0291 5:0.4780844155844156 19:0.2021103896103896 14:0.17613636363636365 18:0.06574675324675325 4:0.013798701298701298 16:0.010551948051948052 13:0.007305194805194805 17:0.007305194805194805 2:0.007305194805194805 6:0.007305194805194805 10:0.007305194805194805 12:0.004058441558441558 3:0.004058441558441558 8:0.004058441558441558 11:8.116883116883117E-4 15:8.116883116883117E-4 0:8.116883116883117E-4 1:8.116883116883117E-4 7:8.116883116883117E-4 9:8.116883116883117E-4
AP890324-0009 9:0.7357673267326733 14:0.07487623762376237 10:0.07487623762376237 3:0.040222772277227724 6:0.0327970297029703 13:0.01051980198019802 16:0.01051980198019802 11:0.008044554455445545 12:0.003094059405940594 1:0.003094059405940594 15:6.188118811881188E-4 17:6.188118811881188E-4 18:6.188118811881188E-4 19:6.188118811881188E-4 0:6.188118811881188E-4 2:6.188118811881188E-4 4:6.188118811881188E-4 5:6.188118811881188E-4 7:6.188118811881188E-4 8:6.188118811881188E-4
AP890324-0064 2:0.34281437125748504 16:0.25299401197604793 14:0.22904191616766467 0:0.08532934131736528 18:0.05538922155688623 12:0.0074850299401197605 6:0.0074850299401197605 11:0.0014970059880239522 13:0.0014970059880239522 15:0.0014970059880239522 17:0.0014970059880239522 19:0.0014970059880239522 1:0.0014970059880239522 3:0.0014970059880239522 4:0.0014970059880239522 5:0.0014970059880239522 7:0.0014970059880239522 8:0.0014970059880239522 9:0.0014970059880239522 10:0.0014970059880239522
AP890324-0080 5:0.5736111111111111 14:0.2625 1:0.034722222222222224 18:0.02361111111111111 19:0.02361111111111111 17:0.018055555555555554 9:0.018055555555555554 16:0.0125 7:0.0125 3:0.006944444444444444 11:0.001388888888888889 12:0.001388888888888889 13:0.001388888888888889 15:0.001388888888888889 0:0.001388888888888889 2:0.001388888888888889 4:0.001388888888888889 6:0.001388888888888889 8:0.001388888888888889 10:0.001388888888888889
AP890324-0094 6:0.6847222222222222 14:0.22361111111111112 12:0.018055555555555554 16:0.0125 19:0.0125 11:0.006944444444444444 15:0.006944444444444444 18:0.006944444444444444 0:0.006944444444444444 4:0.006944444444444444 13:0.001388888888888889 17:0.001388888888888889 1:0.001388888888888889 2:0.001388888888888889 3:0.001388888888888889 5:0.001388888888888889 7:0.001388888888888889 8:0.001388888888888889 9:0.001388888888888889 10:0.001388888888888889
AP890324-0173 5:0.5654145077720207 1:0.13018134715025906 14:0.1016839378238342 9:0.1016839378238342 19:0.04987046632124352 18:0.011010362694300517 0:0.008419689119170985 3:0.008419689119170985 13:0.005829015544041451 7:0.005829015544041451 8:0.005829015544041451 11:6.476683937823834E-4 12:6.476683937823834E-4 15:6.476683937823834E-4 16:6.476683937823834E-4 17:6.476683937823834E-4 2:6.476683937823834E-4 4:6.476683937823834E-4 6:6.476683937823834E-4 10:6.476683937823834E-4
AP890324-0174 5:0.49756493506493504 19:0.18262987012987014 14:0.14366883116883117 1:0.10795454545454546 8:0.013798701298701298 4:0.010551948051948052 13:0.007305194805194805 2:0.007305194805194805 6:0.007305194805194805 9:0.007305194805194805 15:0.004058441558441558 17:0.004058441558441558 11:8.116883116883117E-4 12:8.116883116883117E-4 16:8.116883116883117E-4 18:8.116883116883117E-4 0:8.116883116883117E-4 3:8.116883116883117E-4 7:8.116883116883117E-4 10:8.116883116883117E-4
AP890324-0245 15:0.37160633484162897 3:0.1521493212669683 9:0.1340497737556561 14:0.1001131221719457 1:0.08201357466063348 10:0.06165158371040724 12:0.04355203619909502 16:0.02997737556561086 19:0.007352941176470588 2:0.005090497737556561 7:0.005090497737556561 13:0.002828054298642534 11:5.656108597285068E-4 17:5.656108597285068E-4 18:5.656108597285068E-4 0:5.656108597285068E-4 4:5.656108597285068E-4 5:5.656108597285068E-4 6:5.656108597285068E-4 8:5.656108597285068E-4
AP890325-0009 6:0.6313229571984436 14:0.2928015564202335 18:0.02821011673151751 19:0.01264591439688716 4:0.008754863813229572 7:0.008754863813229572 0:0.0048638132295719845 11:9.727626459143969E-4 12:9.727626459143969E-4 13:9.727626459143969E-4 15:9.727626459143969E-4 16:9.727626459143969E-4 17:9.727626459143969E-4 1:9.727626459143969E-4 2:9.727626459143969E-4 3:9.727626459143969E-4 5:9.727626459143969E-4 8:9.727626459143969E-4 9:9.727626459143969E-4 10:9.727626459143969E-4
AP890325-0033 5:0.4639830508474576 19:0.20692090395480225 1:0.16454802259887005 14:0.1193502824858757 12:0.014830508474576272 6:0.009180790960451978 18:0.006355932203389831 11:0.0035310734463276836 9:0.0035310734463276836 13:7.062146892655367E-4 15:7.062146892655367E-4 16:7.062146892655367E-4 17:7.062146892655367E-4 0:7.062146892655367E-4 2:7.062146892655367E-4 3:7.062146892655367E-4 4:7.062146892655367E-4 7:7.062146892655367E-4 8:7.062146892655367E-4 10:7.062146892655367E-4
AP890325-0132 5:0.3489583333333333 1:0.19419642857142858 14:0.13169642857142858 19:0.12276785714285714 2:0.06324404761904762 10:0.04538690476190476 9:0.027529761904761904 15:0.021577380952380952 0:0.021577380952380952 16:0.006696428571428571 11:0.003720238095238095 12:0.003720238095238095 8:0.003720238095238095 13:7.44047619047619E-4 17:7.44047619047619E-4 18:7.44047619047619E-4 3:7.44047619047619E-4 4:7.44047619047619E-4 6:7.44047619047619E-4 7:7.44047619047619E-4
AP890326-0086 15:0.3501712328767123 14:0.16866438356164384 1:0.1035958904109589 6:0.09674657534246575 9:0.08304794520547945 3:0.06934931506849315 12:0.0351027397260274 19:0.02482876712328767 16:0.01797945205479452 13:0.014554794520547944 10:0.014554794520547944 17:0.01113013698630137 2:0.004280821917808219 11:8.561643835616438E-4 18:8.561643835616438E-4 0:8.561643835616438E-4 4:8.561643835616438E-4 5:8.561643835616438E-4 7:8.561643835616438E-4 8:8.561643835616438E-4
AP890327-0158 0:0.3052486187845304 7:0.2886740331491713 14:0.14502762430939226 10:0.0787292817679558 13:0.07320441988950276 9:0.023480662983425413 2:0.017955801104972375 8:0.017955801104972375 16:0.012430939226519336 1:0.012430939226519336 11:0.006906077348066298 3:0.006906077348066298 12:0.0013812154696132596 15:0.0013812154696132596 17:0.0013812154696132596 18:0.0013812154696132596 19:0.0013812154696132596 4:0.0013812154696132596 5:0.0013812154696132596 6:0.0013812154696132596
AP890328-0091 0:0.5758426966292135 15:0.21629213483146068 1:0.0702247191011236 16:0.03651685393258427 11:0.014044943820224719 14:0.014044943820224719 17:0.014044943820224719 18:0.014044943820224719 19:0.014044943820224719 12:0.0028089887640449437 13:0.0028089887640449437 2:0.0028089887640449437 3:0.0028089887640449437 4:0.0028089887640449437 5:0.0028089887640449437 6:0.0028089887640449437 7:0.0028089887640449437 8:0.0028089887640449437 9:0.0028089887640449437 10:0.0028089887640449437
AP890329-0006 2:0.18258426966292135 10:0.18258426966292135 15:0.17134831460674158 12:0.1601123595505618 3:0.05898876404494382 1:0.047752808988764044 7:0.047752808988764044 14:0.03651685393258427 8:0.03651685393258427 13:0.025280898876404494 19:0.014044943820224719 6:0.014044943820224719 11:0.0028089887640449437 16:0.0028089887640449437 17:0.0028089887640449437 18:0.0028089887640449437 0:0.0028089887640449437 4:0.0028089887640449437 5:0.0028089887640449437 9:0.0028089887640449437
AP890329-0218 19:0.37808641975308643 1:0.3101851851851852 5:0.10030864197530864 0:0.08796296296296297 14:0.05092592592592592 18:0.038580246913580245 11:0.007716049382716049 16:0.007716049382716049 12:0.0015432098765432098 13:0.0015432098765432098 15:0.0015432098765432098 17:0.0015432098765432098 2:0.0015432098765432098 3:0.0015432098765432098 4:0.0015432098765432098 6:0.0015432098765432098 7:0.0015432098765432098 8:0.0015432098765432098 9:0.0015432098765432098 10:0.0015432098765432098
AP890330-0066 6:0.7292899408284024 14:0.16715976331360946 18:0.04881656804733728 11:0.013313609467455622 1:0.013313609467455622 8:0.0073964497041420114 12:0.0014792899408284023 13:0.0014792899408284023 15:0.0014792899408284023 16:0.0014792899408284023 17:0.0014792899408284023 19:0.0014792899408284023 0:0.0014792899408284023 2:0.0014792899408284023 3:0.0014792899408284023 4:0.0014792899408284023 5:0.0014792899408284023 7:0.0014792899408284023 9:0.0014792899408284023 10:0.0014792899408284023
AP890330-0137 6:0.6700743494423792 14:0.1533457249070632 18:0.056691449814126396 9:0.056691449814126396 17:0.023234200743494422 5:0.019516728624535316 0:0.004646840148698885 8:0.004646840148698885 11:9.293680297397769E-4 12:9.293680297397769E-4 13:9.293680297397769E-4 15:9.293680297397769E-4 16:9.293680297397769E-4 19:9.293680297397769E-4 1:9.293680297397769E-4 2:9.293680297397769E-4 3:9.293680297397769E-4 4:9.293680297397769E-4 7:9.293680297397769E-4 10:9.293680297397769E-4
AP890330-0257 8:0.4868421052631579 14:0.3055555555555556 13:0.06578947368421052 18:0.054093567251461985 19:0.013157894736842105 6:0.013157894736842105 10:0.013157894736842105 17:0.007309941520467836 2:0.007309941520467836 4:0.007309941520467836 5:0.007309941520467836 9:0.007309941520467836 11:0.0014619883040935672 12:0.0014619883040935672 15:0.0014619883040935672 16:0.0014619883040935672 0:0.0014619883040935672 1:0.0014619883040935672 3:0.0014619883040935672 7:0.0014619883040935672
AP890403-0076 2:0.7109375 14:0.09635416666666667 19:0.044270833333333336 1:0.0234375 6:0.0234375 16:0.013020833333333334 17:0.013020833333333334 3:0.013020833333333334 4:0.013020833333333334 5:0.013020833333333334 10:0.013020833333333334 11:0.0026041666666666665 12:0.0026041666666666665 13:0.0026041666666666665 15:0.0026041666666666665 18:0.0026041666666666665 0:0.0026041666666666665 7:0.0026041666666666665 8:0.0026041666666666665 9:0.0026041666666666665
AP890403-0126 9:0.445 15:0.265 14:0.125 13:0.065 3:0.025 11:0.005 12:0.005 16:0.005 17:0.005 18:0.005 19:0.005 0:0.005 1:0.005 2:0.005 4:0.005 5:0.005 6:0.005 7:0.005 8:0.005 10:0.005
AP890404-0153 12:0.40934065934065933 9:0.22252747252747251 3:0.14560439560439561 0:0.057692307692307696 10:0.046703296703296704 1:0.03571428571428571 15:0.013736263736263736 17:0.013736263736263736 2:0.013736263736263736 6:0.013736263736263736 11:0.0027472527472527475 13:0.0027472527472527475 14:0.0027472527472527475 16:0.0027472527472527475 18:0.0027472527472527475 19:0.0027472527472527475 4:0.0027472527472527475 5:0.0027472527472527475 7:0.0027472527472527475 8:0.0027472527472527475
AP890405-0280 8:0.5475460122699386 14:0.23466257668711657 16:0.08742331288343558 11:0.05061349693251534 19:0.02607361963190184 2:0.013803680981595092 10:0.013803680981595092 17:0.007668711656441718 12:0.0015337423312883436 13:0.0015337423312883436 15:0.0015337423312883436 18:0.0015337423312883436 0:0.0015337423312883436 1:0.0015337423312883436 3:0.0015337423312883436 4:0.0015337423312883436 5:0.0015337423312883436 6:0.0015337423312883436 7:0.0015337423312883436 9:0.0015337423312883436
AP890406-0067 12:0.3675373134328358 3:0.36007462686567165 9:0.18097014925373134 0:0.024253731343283583 17:0.016791044776119403 2:0.016791044776119403 6:0.009328358208955223 11:0.0018656716417910447 13:0.0018656716417910447 14:0.0018656716417910447 15:0.0018656716417910447 16:0.0018656716417910447 18:0.0018656716417910447 19:0.0018656716417910447 1:0.0018656716417910447 4:0.0018656716417910447 5:0.0018656716417910447 7:0.0018656716417910447 8:0.0018656716417910447 10:0.0018656716417910447
AP890406-0073 2:0.43452380952380953 0:0.1488095238095238 14:0.12976190476190477 18:0.06785714285714285 17:0.0630952380952381 10:0.034523809523809526 12:0.02976190476190476 4:0.02023809523809524 16:0.015476190476190477 19:0.015476190476190477 13:0.010714285714285714 7:0.010714285714285714 8:0.005952380952380952 9:0.005952380952380952 11:0.0011904761904761906 15:0.0011904761904761906 1:0.0011904761904761906 3:0.0011904761904761906 5:0.0011904761904761906 6:0.0011904761904761906
AP890406-0108 10:0.8079268292682927 1:0.10060975609756098 12:0.01524390243902439 13:0.01524390243902439 9:0.01524390243902439 11:0.003048780487804878 14:0.003048780487804878 15:0.003048780487804878 16:0.003048780487804878 17:0.003048780487804878 18:0.003048780487804878 19:0.003048780487804878 0:0.003048780487804878 2:0.003048780487804878 3:0.003048780487804878 4:0.003048780487804878 5:0.003048780487804878 6:0.003048780487804878 7:0.003048780487804878 8:0.003048780487804878
AP890406-0190 10:0.6686046511627907 1:0.057308970099667775 8:0.04401993355481727 19:0.040697674418604654 9:0.03737541528239203 14:0.030730897009966777 15:0.030730897009966777 12:0.01744186046511628 13:0.01744186046511628 2:0.014119601328903655 7:0.014119601328903655 3:0.007475083056478406 16:0.004152823920265781 17:0.004152823920265781 0:0.004152823920265781 6:0.004152823920265781 11:8.305647840531562E-4 18:8.305647840531562E-4 4:8.305647840531562E-4 5:8.305647840531562E-4
AP890406-0191 12:0.45157657657657657 14:0.14977477477477477 18:0.13175675675675674 19:0.05518018018018018 6:0.05518018018018018 4:0.041666666666666664 1:0.03265765765765766 13:0.019144144144144143 5:0.01463963963963964 8:0.01463963963963964 2:0.010135135135135136 9:0.010135135135135136 3:0.00563063063063063 11:0.0011261261261261261 15:0.0011261261261261261 16:0.0011261261261261261 17:0.0011261261261261261 0:0.0011261261261261261 7:0.0011261261261261261 10:0.0011261261261261261
AP890407-0040 7:0.3474842767295597 2:0.18396226415094338 4:0.12106918238993711 9:0.08962264150943396 10:0.08962264150943396 14:0.0770440251572327 11:0.05188679245283019 17:0.007861635220125786 3:0.007861635220125786 6:0.007861635220125786 12:0.0015723270440251573 13:0.0015723270440251573 15:0.0015723270440251573 16:0.0015723270440251573 18:0.0015723270440251573 19:0.0015723270440251573 0:0.0015723270440251573 1:0.0015723270440251573 5:0.0015723270440251573 8:0.0015723270440251573
AP890407-0056 5:0.6612359550561798 1:0.1960674157303371 16:0.06348314606741573 18:0.05898876404494382 14:0.011797752808988765 11:5.617977528089888E-4 12:5.617977528089888E-4 13:5.617977528089888E-4 15:5.617977528089888E-4 17:5.617977528089888E-4 19:5.617977528089888E-4 0:5.617977528089888E-4 2:5.617977528089888E-4 3:5.617977528089888E-4 4:5.617977528089888E-4 6:5.617977528089888E-4 7:5.617977528089888E-4 8:5.617977528089888E-4 9:5.617977528089888E-4 10:5.617977528089888E-4
AP890407-0209 6:0.5667701863354038 14:0.15683229813664595 18:0.11956521739130435 9:0.04503105590062112 0:0.03260869565217391 1:0.020186335403726708 17:0.013975155279503106 15:0.007763975155279503 19:0.007763975155279503 4:0.007763975155279503 7:0.007763975155279503 11:0.0015527950310559005 12:0.0015527950310559005 13:0.0015527950310559005 16:0.0015527950310559005 2:0.0015527950310559005 3:0.0015527950310559005 5:0.0015527950310559005 8:0.0015527950310559005 10:0.0015527950310559005
AP890407-0211 0:0.40423387096774194 17:0.21875 14:0.17036290322580644 15:0.09375 19:0.037298387096774195 18:0.029233870967741934 9:0.017137096774193547 1:0.009072580645161291 3:0.005040322580645161 4:0.005040322580645161 11:0.0010080645161290322 12:0.0010080645161290322 13:0.0010080645161290322 16:0.0010080645161290322 2:0.0010080645161290322 5:0.0010080645161290322 6:0.0010080645161290322 7:0.0010080645161290322 8:0.0010080645161290322 10:0.0010080645161290322
AP890407-0318 9:0.5788288288288288 6:0.18243243243243243 1:0.06531531531531531 8:0.0472972972972973 19:0.038288288288288286 11:0.02027027027027027 12:0.02027027027027027 18:0.01126126126126126 5:0.01126126126126126 13:0.0022522522522522522 14:0.0022522522522522522 15:0.0022522522522522522 16:0.0022522522522522522 17:0.0022522522522522522 0:0.0022522522522522522 2:0.0022522522522522522 3:0.0022522522522522522 4:0.0022522522522522522 7:0.0022522522522522522 10:0.0022522522522522522
AP890407-0323 8:0.48853211009174313 14:0.268348623853211 13:0.10321100917431193 9:0.0481651376146789 11:0.020642201834862386 19:0.020642201834862386 16:0.011467889908256881 1:0.011467889908256881 12:0.0022935779816513763 15:0.0022935779816513763 17:0.0022935779816513763 18:0.0022935779816513763 0:0.0022935779816513763 2:0.0022935779816513763 3:0.0022935779816513763 4:0.0022935779816513763 5:0.0022935779816513763 6:0.0022935779816513763 7:0.0022935779816513763 10:0.0022935779816513763
AP890408-0026 4:0.5771604938271605 2:0.15329218106995884 0:0.09156378600823045 14:0.07921810699588477 15:0.029835390946502057 7:0.021604938271604937 11:0.01748971193415638 6:0.009259259259259259 3:0.0051440329218107 9:0.0051440329218107 12:0.00102880658436214 13:0.00102880658436214 16:0.00102880658436214 17:0.00102880658436214 18:0.00102880658436214 19:0.00102880658436214 1:0.00102880658436214 5:0.00102880658436214 8:0.00102880658436214 10:0.00102880658436214
AP890408-0049 7:0.6775862068965517 14:0.10517241379310345 10:0.0706896551724138 2:0.029310344827586206 13:0.022413793103448276 15:0.022413793103448276 17:0.022413793103448276 16:0.008620689655172414 19:0.008620689655172414 1:0.008620689655172414 9:0.008620689655172414 11:0.0017241379310344827 12:0.0017241379310344827 18:0.0017241379310344827 0:0.0017241379310344827 3:0.0017241379310344827 4:0.0017241379310344827 5:0.0017241379310344827 6:0.0017241379310344827 8:0.0017241379310344827
AP890409-0011 7:0.7270642201834863 13:0.0481651376146789 14:0.0481651376146789 10:0.0389908256880734 19:0.02981651376146789 1:0.020642201834862386 4:0.020642201834862386 9:0.020642201834862386 17:0.011467889908256881 2:0.011467889908256881 11:0.0022935779816513763 12:0.0022935779816513763 15:0.0022935779816513763 16:0.0022935779816513763 18:0.0022935779816513763 0:0.0022935779816513763 3:0.0022935779816513763 5:0.0022935779816513763 6:0.0022935779816513763 8:0.0022935779816513763
AP890411-0079 3:0.2747524752475248 14:0.11963696369636964 17:0.11633663366336634 15:0.08003300330033003 2:0.08003300330033003 9:0.07343234323432343 12:0.05363036303630363 1:0.05363036303630363 7:0.03382838283828383 16:0.03052805280528053 18:0.03052805280528053 4:0.017326732673267328 6:0.014026402640264026 11:0.010726072607260726 13:0.004125412541254125 19:0.004125412541254125 0:8.250825082508251E-4 5:8.250825082508251E-4 8:8.250825082508251E-4 10:8.250825082508251E-4
AP890411-0242 5:0.5052380952380953 14:0.20809523809523808 1:0.07285714285714286 19:0.06333333333333334 13:0.04238095238095238 16:0.02142857142857143 17:0.02142857142857143 18:0.017619047619047618 9:0.01380952380952381 10:0.01 3:0.008095238095238095 11:0.004285714285714286 4:0.004285714285714286 7:0.004285714285714286 12:4.761904761904762E-4 15:4.761904761904762E-4 0:4.761904761904762E-4 2:4.761904761904762E-4 6:4.761904761904762E-4 8:4.761904761904762E-4
AP890412-0066 0:0.33181818181818185 15:0.16818181818181818 14:0.09545454545454546 3:0.09545454545454546 11:0.07727272727272727 19:0.05909090909090909 9:0.04090909090909091 12:0.022727272727272728 13:0.022727272727272728 16:0.022727272727272728 6:0.022727272727272728 17:0.004545454545454545 18:0.004545454545454545 1:0.004545454545454545 2:0.004545454545454545 4:0.004545454545454545 5:0.004545454545454545 7:0.004545454545454545 8:0.004545454545454545 10:0.004545454545454545
AP890412-0201 7:0.6602272727272728 10:0.07386363636363637 11:0.05568181818181818 0:0.05113636363636364 2:0.042045454545454546 14:0.028409090909090908 3:0.023863636363636365 4:0.014772727272727272 15:0.010227272727272727 19:0.010227272727272727 1:0.010227272727272727 5:0.010227272727272727 12:0.0011363636363636363 13:0.0011363636363636363 16:0.0011363636363636363 17:0.0011363636363636363 18:0.0011363636363636363 6:0.0011363636363636363 8:0.0011363636363636363 9:0.0011363636363636363
AP890413-0085 3:0.45 10:0.28076923076923077 2:0.06538461538461539 17:0.05 6:0.05 14:0.03461538461538462 15:0.019230769230769232 11:0.0038461538461538464 12:0.0038461538461538464 13:0.0038461538461538464 16:0.0038461538461538464 18:0.0038461538461538464 19:0.0038461538461538464 0:0.0038461538461538464 1:0.0038461538461538464 4:0.0038461538461538464 5:0.0038461538461538464 7:0.0038461538461538464 8:0.0038461538461538464 9:0.0038461538461538464
AP890413-0203 3:0.51875 14:0.2520833333333333 19:0.08541666666666667 7:0.04375 8:0.027083333333333334 15:0.01875 18:0.010416666666666666 6:0.010416666666666666 10:0.010416666666666666 11:0.0020833333333333333 12:0.0020833333333333333 13:0.0020833333333333333 16:0.0020833333333333333 17:0.0020833333333333333 0:0.0020833333333333333 1:0.0020833333333333333 2:0.0020833333333333333 4:0.0020833333333333333 5:0.0020833333333333333 9:0.0020833333333333333
AP890413-0208 9:0.3090277777777778 4:0.23958333333333334 14:0.1284722222222222 7:0.10069444444444445 2:0.059027777777777776 12:0.04513888888888889 13:0.03125 0:0.017361111111111112 3:0.017361111111111112 10:0.017361111111111112 11:0.003472222222222222 15:0.003472222222222222 16:0.003472222222222222 17:0.003472222222222222 18:0.003472222222222222 19:0.003472222222222222 1:0.003472222222222222 5:0.003472222222222222 6:0.003472222222222222 8:0.003472222222222222
