AP890101-0034 13:0.26973684210526316 9:0.18552631578947368 10:0.18026315789473685 0:0.175 18:0.12763157894736843 19:0.011842105263157895 2:0.011842105263157895 4:0.011842105263157895 1:0.006578947368421052 8:0.006578947368421052 11:0.0013157894736842105 12:0.0013157894736842105 14:0.0013157894736842105 15:0.0013157894736842105 16:0.0013157894736842105 17:0.0013157894736842105 3:0.0013157894736842105 5:0.0013157894736842105 6:0.0013157894736842105 7:0.0013157894736842105
AP890319-0093 13:0.7614068441064639 0:0.1188212927756654 10:0.05798479087452472 8:0.012357414448669201 12:0.008555133079847909 18:0.008555133079847909 19:0.008555133079847909 2:0.008555133079847909 14:0.004752851711026616 11:9.505703422053232E-4 15:9.505703422053232E-4 16:9.505703422053232E-4 17:9.505703422053232E-4 1:9.505703422053232E-4 3:9.505703422053232E-4 4:9.505703422053232E-4 5:9.505703422053232E-4 6:9.505703422053232E-4 7:9.505703422053232E-4 9:9.505703422053232E-4
AP890320-0046 13:0.8386699507389163 0:0.06527093596059114 10:0.04064039408866995 14:0.01600985221674877 18:0.011083743842364532 15:0.006157635467980296 9:0.006157635467980296 11:0.0012315270935960591 12:0.0012315270935960591 16:0.0012315270935960591 17:0.0012315270935960591 19:0.0012315270935960591 1:0.0012315270935960591 2:0.0012315270935960591 3:0.0012315270935960591 4:0.0012315270935960591 5:0.0012315270935960591 6:0.0012315270935960591 7:0.0012315270935960591 8:0.0012315270935960591
AP890320-0185 13:0.2108695652173913 1:0.14130434782608695 8:0.13260869565217392 17:0.10652173913043478 4:0.10652173913043478 5:0.09782608695652174 16:0.08043478260869565 3:0.03695652173913044 18:0.02826086956521739 14:0.01956521739130435 9:0.01956521739130435 11:0.002173913043478261 12:0.002173913043478261 15:0.002173913043478261 19:0.002173913043478261 0:0.002173913043478261 2:0.002173913043478261 6:0.002173913043478261 7:0.002173913043478261 10:0.002173913043478261
AP890320-0212 13:0.7872093023255814 10:0.08488372093023255 0:0.047674418604651166 18:0.019767441860465116 7:0.019767441860465116 14:0.010465116279069767 9:0.010465116279069767 3:0.005813953488372093 11:0.0011627906976744186 12:0.0011627906976744186 15:0.0011627906976744186 16:0.0011627906976744186 17:0.0011627906976744186 19:0.0011627906976744186 1:0.0011627906976744186 2:0.0011627906976744186 4:0.0011627906976744186 5:0.0011627906976744186 6:0.0011627906976744186 8:0.0011627906976744186
AP890322-0084 5:0.7271739130434782 1:0.075 10:0.06630434782608696 19:0.04891304347826087 16:0.01847826086956522 2:0.01847826086956522 15:0.014130434782608696 6:0.009782608695652175 9:0.009782608695652175 11:0.0010869565217391304 12:0.0010869565217391304 13:0.0010869565217391304 14:0.0010869565217391304 17:0.0010869565217391304 18:0.0010869565217391304 0:0.0010869565217391304 3:0.0010869565217391304 4:0.0010869565217391304 7:0.0010869565217391304 8:0.0010869565217391304
AP890322-0150 13:0.6628205128205128 10:0.14487179487179488 18:0.06794871794871794 0:0.047435897435897434 17:0.016666666666666666 12:0.011538461538461539 9:0.011538461538461539 1:0.00641025641025641 2:0.00641025641025641 4:0.00641025641025641 5:0.00641025641025641 11:0.001282051282051282 14:0.001282051282051282 15:0.001282051282051282 16:0.001282051282051282 19:0.001282051282051282 3:0.001282051282051282 6:0.001282051282051282 7:0.001282051282051282 8:0.001282051282051282
AP890322-0239 11:0.30372807017543857 3:0.21162280701754385 10:0.13706140350877194 1:0.09320175438596491 5:0.08442982456140351 19:0.044956140350877194 2:0.03618421052631579 9:0.03179824561403509 17:0.01425438596491228 16:0.009868421052631578 8:0.009868421052631578 18:0.005482456140350877 0:0.005482456140350877 6:0.005482456140350877 12:0.0010964912280701754 13:0.0010964912280701754 14:0.0010964912280701754 15:0.0010964912280701754 4:0.0010964912280701754 7:0.0010964912280701754
AP890322-0262 4:0.24004975124378108 3:0.2300995024875622 18:0.22512437810945274 12:0.10572139303482588 1:0.041044776119402986 14:0.03109452736318408 9:0.03109452736318408 10:0.03109452736318408 17:0.026119402985074626 16:0.011194029850746268 6:0.011194029850746268 19:0.006218905472636816 11:0.0012437810945273632 13:0.0012437810945273632 15:0.0012437810945273632 0:0.0012437810945273632 2:0.0012437810945273632 5:0.0012437810945273632 7:0.0012437810945273632 8:0.0012437810945273632
AP890323-0002 13:0.5018115942028986 18:0.16847826086956522 0:0.08876811594202899 2:0.059782608695652176 10:0.059782608695652176 19:0.030797101449275364 17:0.02355072463768116 9:0.02355072463768116 1:0.009057971014492754 3:0.009057971014492754 8:0.009057971014492754 11:0.0018115942028985507 12:0.0018115942028985507 14:0.0018115942028985507 15:0.0018115942028985507 16:0.0018115942028985507 4:0.0018115942028985507 5:0.0018115942028985507 6:0.0018115942028985507 7:0.0018115942028985507
AP890323-0022 13:0.8276699029126213 10:0.0412621359223301 11:0.03155339805825243 0:0.03155339805825243 18:0.021844660194174758 2:0.012135922330097087 12:0.0024271844660194173 14:0.0024271844660194173 15:0.0024271844660194173 16:0.0024271844660194173 17:0.0024271844660194173 19:0.0024271844660194173 1:0.0024271844660194173 3:0.0024271844660194173 4:0.0024271844660194173 5:0.0024271844660194173 6:0.0024271844660194173 7:0.0024271844660194173 8:0.0024271844660194173 9:0.0024271844660194173
AP890323-0075 5:0.587037037037037 8:0.19444444444444445 10:0.11296296296296296 15:0.024074074074074074 2:0.024074074074074074 11:0.016666666666666666 16:0.009259259259259259 19:0.009259259259259259 12:0.001851851851851852 13:0.001851851851851852 14:0.001851851851851852 17:0.001851851851851852 18:0.001851851851851852 0:0.001851851851851852 1:0.001851851851851852 3:0.001851851851851852 4:0.001851851851851852 6:0.001851851851851852 7:0.001851851851851852 9:0.001851851851851852
AP890323-0091 13:0.6196236559139785 0:0.10349462365591398 10:0.10349462365591398 16:0.08736559139784947 12:0.0228494623655914 19:0.012096774193548387 5:0.012096774193548387 7:0.012096774193548387 18:0.006720430107526882 3:0.006720430107526882 11:0.0013440860215053765 14:0.0013440860215053765 15:0.0013440860215053765 17:0.0013440860215053765 1:0.0013440860215053765 2:0.0013440860215053765 4:0.0013440860215053765 6:0.0013440860215053765 8:0.0013440860215053765 9:0.0013440860215053765
AP890323-0140 11:0.3376865671641791 5:0.1287313432835821 8:0.0914179104477612 10:0.08395522388059702 3:0.06902985074626866 0:0.054104477611940295 18:0.04664179104477612 7:0.04664179104477612 2:0.03917910447761194 4:0.03171641791044776 13:0.024253731343283583 14:0.009328358208955223 17:0.009328358208955223 19:0.009328358208955223 1:0.009328358208955223 12:0.0018656716417910447 15:0.0018656716417910447 16:0.0018656716417910447 6:0.0018656716417910447 9:0.0018656716417910447
AP890323-0167 5:0.615546218487395 8:0.22058823529411764 10:0.11134453781512606 11:0.01050420168067227 7:0.01050420168067227 12:0.0021008403361344537 13:0.0021008403361344537 14:0.0021008403361344537 15:0.0021008403361344537 16:0.0021008403361344537 17:0.0021008403361344537 18:0.0021008403361344537 19:0.0021008403361344537 0:0.0021008403361344537 1:0.0021008403361344537 2:0.0021008403361344537 3:0.0021008403361344537 4:0.0021008403361344537 6:0.0021008403361344537 9:0.0021008403361344537
AP890324-0083 9:0.3473451327433628 13:0.19690265486725664 12:0.13495575221238937 7:0.06415929203539823 11:0.05530973451327434 0:0.05530973451327434 4:0.028761061946902654 5:0.028761061946902654 10:0.028761061946902654 15:0.01991150442477876 3:0.01991150442477876 14:0.0022123893805309734 16:0.0022123893805309734 17:0.0022123893805309734 18:0.0022123893805309734 19:0.0022123893805309734 1:0.0022123893805309734 2:0.0022123893805309734 6:0.0022123893805309734 8:0.0022123893805309734
AP890324-0158 11:0.5184563758389261 8:0.20302013422818793 5:0.18959731543624161 3:0.028523489932885907 9:0.015100671140939598 10:0.015100671140939598 2:0.008389261744966443 12:0.0016778523489932886 13:0.0016778523489932886 14:0.0016778523489932886 15:0.0016778523489932886 16:0.0016778523489932886 17:0.0016778523489932886 18:0.0016778523489932886 19:0.0016778523489932886 0:0.0016778523489932886 1:0.0016778523489932886 4:0.0016778523489932886 6:0.0016778523489932886 7:0.0016778523489932886
AP890324-0165 18:0.5836330935251799 10:0.1303956834532374 13:0.11241007194244604 11:0.040467625899280574 0:0.040467625899280574 9:0.029676258992805755 5:0.026079136690647483 16:0.011690647482014389 12:0.0044964028776978415 3:0.0044964028776978415 4:0.0044964028776978415 8:0.0044964028776978415 14:8.992805755395684E-4 15:8.992805755395684E-4 17:8.992805755395684E-4 19:8.992805755395684E-4 1:8.992805755395684E-4 2:8.992805755395684E-4 6:8.992805755395684E-4 7:8.992805755395684E-4
AP890325-0003 8:0.3183411214953271 12:0.13843457943925233 5:0.11507009345794393 16:0.08235981308411215 6:0.08002336448598131 10:0.07535046728971963 0:0.051985981308411214 9:0.035630841121495324 13:0.02161214953271028 3:0.02161214953271028 14:0.012266355140186916 2:0.012266355140186916 11:0.009929906542056074 4:0.009929906542056074 18:0.005257009345794392 7:0.005257009345794392 15:0.0029205607476635513 17:5.841121495327102E-4 19:5.841121495327102E-4 1:5.841121495327102E-4
AP890325-0067 14:0.3375 10:0.13416666666666666 3:0.10416666666666667 2:0.06416666666666666 17:0.0475 9:0.0475 15:0.04416666666666667 0:0.04083333333333333 4:0.0375 1:0.034166666666666665 19:0.024166666666666666 12:0.020833333333333332 13:0.020833333333333332 18:0.020833333333333332 16:0.014166666666666666 8:0.004166666666666667 11:8.333333333333334E-4 5:8.333333333333334E-4 6:8.333333333333334E-4 7:8.333333333333334E-4
AP890326-0011 9:0.48140495867768596 5:0.1590909090909091 8:0.10950413223140495 2:0.07644628099173553 6:0.05991735537190083 0:0.05165289256198347 14:0.01859504132231405 16:0.010330578512396695 3:0.010330578512396695 11:0.002066115702479339 12:0.002066115702479339 13:0.002066115702479339 15:0.002066115702479339 17:0.002066115702479339 18:0.002066115702479339 19:0.002066115702479339 1:0.002066115702479339 4:0.002066115702479339 7:0.002066115702479339 10:0.002066115702479339
AP890327-0169 5:0.16049913941480207 16:0.14156626506024098 13:0.12779690189328743 1:0.11402753872633391 10:0.11230636833046471 2:0.07271944922547333 9:0.07271944922547333 11:0.05895008605851979 4:0.03313253012048193 19:0.026247848537005163 8:0.026247848537005163 0:0.012478485370051634 17:0.010757314974182444 12:0.009036144578313253 15:0.007314974182444062 3:0.007314974182444062 6:0.005593803786574871 14:4.302925989672978E-4 18:4.302925989672978E-4 7:4.302925989672978E-4
AP890327-0183 14:0.349644128113879 10:0.2179715302491103 2:0.08274021352313167 0:0.06850533807829182 3:0.06138790035587188 19:0.050711743772241996 4:0.04715302491103203 1:0.029359430604982206 15:0.02224199288256228 9:0.02224199288256228 16:0.015124555160142349 17:0.011565836298932384 11:0.004448398576512456 13:0.004448398576512456 18:0.004448398576512456 8:0.004448398576512456 12:8.896797153024911E-4 5:8.896797153024911E-4 6:8.896797153024911E-4 7:8.896797153024911E-4
AP890328-0041 18:0.6611111111111111 13:0.15 11:0.03888888888888889 9:0.03888888888888889 2:0.024074074074074074 0:0.016666666666666666 1:0.016666666666666666 8:0.016666666666666666 19:0.009259259259259259 6:0.009259259259259259 12:0.001851851851851852 14:0.001851851851851852 15:0.001851851851851852 16:0.001851851851851852 17:0.001851851851851852 3:0.001851851851851852 4:0.001851851851851852 5:0.001851851851851852 7:0.001851851851851852 10:0.001851851851851852
AP890328-0089 13:0.5385304659498208 11:0.22311827956989247 0:0.10483870967741936 10:0.05824372759856631 5:0.01881720430107527 2:0.015232974910394265 8:0.015232974910394265 17:0.011648745519713262 3:0.004480286738351254 12:8.960573476702509E-4 14:8.960573476702509E-4 15:8.960573476702509E-4 16:8.960573476702509E-4 18:8.960573476702509E-4 19:8.960573476702509E-4 1:8.960573476702509E-4 4:8.960573476702509E-4 6:8.960573476702509E-4 7:8.960573476702509E-4 9:8.960573476702509E-4
AP890329-0084 8:0.3852564102564103 5:0.257051282051282 10:0.11602564102564103 3:0.06217948717948718 6:0.051923076923076926 2:0.0391025641025641 11:0.03141025641025641 1:0.013461538461538462 17:0.010897435897435897 14:0.008333333333333333 15:0.008333333333333333 18:0.0057692307692307696 16:0.003205128205128205 4:0.003205128205128205 12:6.41025641025641E-4 13:6.41025641025641E-4 19:6.41025641025641E-4 0:6.41025641025641E-4 7:6.41025641025641E-4 9:6.41025641025641E-4
AP890329-0128 11:0.2787433155080214 3:0.23596256684491979 10:0.12633689839572193 5:0.09959893048128342 2:0.07820855614973261 9:0.051470588235294115 17:0.030080213903743314 19:0.027406417112299464 16:0.024732620320855617 18:0.024732620320855617 15:0.011363636363636364 1:0.0033422459893048127 6:0.0033422459893048127 12:6.684491978609625E-4 13:6.684491978609625E-4 14:6.684491978609625E-4 0:6.684491978609625E-4 4:6.684491978609625E-4 7:6.684491978609625E-4 8:6.684491978609625E-4
AP890329-0192 4:0.3228291316526611 16:0.23879551820728293 2:0.12955182072829133 5:0.09873949579831932 10:0.06792717086834733 19:0.04551820728291316 1:0.042717086834733894 9:0.03711484593837535 17:0.009103641456582634 11:7.002801120448179E-4 12:7.002801120448179E-4 13:7.002801120448179E-4 14:7.002801120448179E-4 15:7.002801120448179E-4 18:7.002801120448179E-4 0:7.002801120448179E-4 3:7.002801120448179E-4 6:7.002801120448179E-4 7:7.002801120448179E-4 8:7.002801120448179E-4
AP890329-0196 5:0.5148305084745762 17:0.125 2:0.06285310734463277 10:0.06285310734463277 16:0.057203389830508475 15:0.048728813559322036 19:0.04307909604519774 1:0.03177966101694915 3:0.014830508474576272 13:0.009180790960451978 0:0.009180790960451978 4:0.009180790960451978 12:0.006355932203389831 11:7.062146892655367E-4 14:7.062146892655367E-4 18:7.062146892655367E-4 6:7.062146892655367E-4 7:7.062146892655367E-4 8:7.062146892655367E-4 9:7.062146892655367E-4
AP890330-0104 12:0.3730366492146597 9:0.21596858638743455 13:0.11649214659685864 11:0.09031413612565445 5:0.07984293193717278 1:0.04842931937172775 3:0.0274869109947644 10:0.02225130890052356 15:0.006544502617801047 8:0.006544502617801047 14:0.0013089005235602095 16:0.0013089005235602095 17:0.0013089005235602095 18:0.0013089005235602095 19:0.0013089005235602095 0:0.0013089005235602095 2:0.0013089005235602095 4:0.0013089005235602095 6:0.0013089005235602095 7:0.0013089005235602095
AP890401-0062 2:0.556301652892562 10:0.19886363636363635 16:0.07696280991735537 0:0.035640495867768594 5:0.029442148760330578 1:0.0253099173553719 19:0.021177685950413222 17:0.019111570247933883 6:0.012913223140495868 12:0.00878099173553719 13:0.0046487603305785125 11:0.0025826446280991736 3:0.0025826446280991736 7:0.0025826446280991736 14:5.165289256198347E-4 15:5.165289256198347E-4 18:5.165289256198347E-4 4:5.165289256198347E-4 8:5.165289256198347E-4 9:5.165289256198347E-4
AP890403-0108 9:0.23978599221789884 10:0.1930933852140078 16:0.18531128404669261 5:0.08608949416342412 18:0.07247081712062257 1:0.06857976653696499 0:0.06663424124513619 6:0.035505836575875485 11:0.023832684824902722 13:0.019941634241245135 17:0.0024319066147859923 4:0.0024319066147859923 12:4.8638132295719845E-4 14:4.8638132295719845E-4 15:4.8638132295719845E-4 19:4.8638132295719845E-4 2:4.8638132295719845E-4 3:4.8638132295719845E-4 7:4.8638132295719845E-4 8:4.8638132295719845E-4
AP890404-0176 8:0.4318181818181818 11:0.20959595959595959 5:0.10521885521885523 10:0.08838383838383838 9:0.06481481481481481 16:0.031144781144781145 14:0.017676767676767676 1:0.01430976430976431 15:0.010942760942760943 18:0.010942760942760943 4:0.007575757575757576 12:8.417508417508417E-4 13:8.417508417508417E-4 17:8.417508417508417E-4 19:8.417508417508417E-4 0:8.417508417508417E-4 2:8.417508417508417E-4 3:8.417508417508417E-4 6:8.417508417508417E-4 7:8.417508417508417E-4
AP890404-0185 2:0.4044642857142857 0:0.28660714285714284 10:0.10803571428571429 19:0.05803571428571429 5:0.04732142857142857 9:0.03660714285714286 13:0.015178571428571428 16:0.015178571428571428 1:0.008035714285714285 8:0.008035714285714285 6:0.004464285714285714 11:8.928571428571428E-4 12:8.928571428571428E-4 14:8.928571428571428E-4 15:8.928571428571428E-4 17:8.928571428571428E-4 18:8.928571428571428E-4 3:8.928571428571428E-4 4:8.928571428571428E-4 7:8.928571428571428E-4
AP890406-0164 1:0.5632118451025057 18:0.11674259681093394 16:0.1030751708428246 10:0.057517084282460135 11:0.041571753986332574 19:0.03929384965831435 3:0.02562642369020501 5:0.02334851936218679 12:0.011958997722095672 0:0.00968109339407745 13:0.0028473804100227792 14:5.694760820045558E-4 15:5.694760820045558E-4 17:5.694760820045558E-4 2:5.694760820045558E-4 4:5.694760820045558E-4 6:5.694760820045558E-4 7:5.694760820045558E-4 8:5.694760820045558E-4 9:5.694760820045558E-4
AP890407-0029 18:0.4412313432835821 10:0.20242537313432835 16:0.12033582089552239 14:0.05690298507462686 1:0.05317164179104478 0:0.030783582089552237 13:0.02332089552238806 19:0.01585820895522388 3:0.012126865671641791 8:0.012126865671641791 5:0.008395522388059701 15:0.0046641791044776115 17:0.0046641791044776115 7:0.0046641791044776115 9:0.0046641791044776115 11:9.328358208955224E-4 12:9.328358208955224E-4 2:9.328358208955224E-4 4:9.328358208955224E-4 6:9.328358208955224E-4
AP890407-0030 1:0.5894670050761421 18:0.125 10:0.09200507614213198 16:0.08692893401015228 5:0.03362944162436548 19:0.018401015228426396 9:0.015862944162436547 3:0.010786802030456852 12:0.008248730964467006 8:0.008248730964467006 6:0.0031725888324873096 7:0.0031725888324873096 11:6.345177664974619E-4 13:6.345177664974619E-4 14:6.345177664974619E-4 15:6.345177664974619E-4 17:6.345177664974619E-4 0:6.345177664974619E-4 2:6.345177664974619E-4 4:6.345177664974619E-4
AP890407-0080 9:0.3715469613259669 11:0.1505524861878453 4:0.12292817679558012 18:0.08977900552486189 0:0.06767955801104972 5:0.05662983425414365 13:0.04558011049723757 10:0.04558011049723757 12:0.012430939226519336 14:0.012430939226519336 2:0.006906077348066298 3:0.006906077348066298 15:0.0013812154696132596 16:0.0013812154696132596 17:0.0013812154696132596 19:0.0013812154696132596 1:0.0013812154696132596 6:0.0013812154696132596 7:0.0013812154696132596 8:0.0013812154696132596
AP890407-0141 8:0.5106132075471698 5:0.10495283018867925 10:0.0625 11:0.05778301886792453 2:0.04363207547169811 12:0.03891509433962264 7:0.0294811320754717 18:0.024764150943396228 14:0.020047169811320754 16:0.020047169811320754 1:0.020047169811320754 15:0.015330188679245283 17:0.015330188679245283 0:0.01061320754716981 3:0.01061320754716981 13:0.00589622641509434 19:0.00589622641509434 4:0.0011792452830188679 6:0.0011792452830188679 9:0.0011792452830188679
AP890407-0196 14:0.4182692307692308 4:0.18108974358974358 5:0.09775641025641026 10:0.09134615384615384 17:0.07211538461538461 2:0.052884615384615384 0:0.020833333333333332 9:0.020833333333333332 13:0.014423076923076924 1:0.008012820512820512 7:0.008012820512820512 11:0.0016025641025641025 12:0.0016025641025641025 15:0.0016025641025641025 16:0.0016025641025641025 18:0.0016025641025641025 19:0.0016025641025641025 3:0.0016025641025641025 6:0.0016025641025641025 8:0.0016025641025641025
AP890408-0015 18:0.44201520912547526 10:0.36977186311787075 2:0.05038022813688213 5:0.03897338403041825 3:0.027566539923954372 19:0.02376425855513308 17:0.012357414448669201 9:0.012357414448669201 15:0.008555133079847909 6:0.004752851711026616 11:9.505703422053232E-4 12:9.505703422053232E-4 13:9.505703422053232E-4 14:9.505703422053232E-4 16:9.505703422053232E-4 0:9.505703422053232E-4 1:9.505703422053232E-4 4:9.505703422053232E-4 7:9.505703422053232E-4 8:9.505703422053232E-4
AP890408-0021 10:0.31533333333333335 18:0.31266666666666665 14:0.16866666666666666 15:0.078 7:0.054 13:0.043333333333333335 4:0.006 16:0.0033333333333333335 17:0.0033333333333333335 2:0.0033333333333333335 3:0.0033333333333333335 8:0.0033333333333333335 11:6.666666666666666E-4 12:6.666666666666666E-4 19:6.666666666666666E-4 0:6.666666666666666E-4 1:6.666666666666666E-4 5:6.666666666666666E-4 6:6.666666666666666E-4 9:6.666666666666666E-4
AP890408-0029 18:0.41875 10:0.3770833333333333 15:0.052083333333333336 13:0.04375 14:0.035416666666666666 7:0.027083333333333334 16:0.010416666666666666 1:0.010416666666666666 11:0.0020833333333333333 12:0.0020833333333333333 17:0.0020833333333333333 19:0.0020833333333333333 0:0.0020833333333333333 2:0.0020833333333333333 3:0.0020833333333333333 4:0.0020833333333333333 5:0.0020833333333333333 6:0.0020833333333333333 8:0.0020833333333333333 9:0.0020833333333333333
AP890408-0038 13:0.5228102189781022 17:0.1322992700729927 12:0.11405109489051095 11:0.0666058394160584 10:0.05930656934306569 3:0.030109489051094892 4:0.02281021897810219 0:0.01916058394160584 9:0.011861313868613138 16:0.008211678832116789 6:0.004562043795620438 14:9.124087591240876E-4 15:9.124087591240876E-4 18:9.124087591240876E-4 19:9.124087591240876E-4 1:9.124087591240876E-4 2:9.124087591240876E-4 5:9.124087591240876E-4 7:9.124087591240876E-4 8:9.124087591240876E-4
AP890408-0077 13:0.5467171717171717 12:0.16792929292929293 17:0.1275252525252525 14:0.04671717171717172 18:0.04671717171717172 10:0.021464646464646464 0:0.011363636363636364 8:0.011363636363636364 7:0.006313131313131313 11:0.0012626262626262627 15:0.0012626262626262627 16:0.0012626262626262627 19:0.0012626262626262627 1:0.0012626262626262627 2:0.0012626262626262627 3:0.0012626262626262627 4:0.0012626262626262627 5:0.0012626262626262627 6:0.0012626262626262627 9:0.0012626262626262627
AP890408-0087 19:0.4186746987951807 16:0.20180722891566266 2:0.17369477911646586 5:0.06526104417670683 10:0.06526104417670683 18:0.01706827309236948 1:0.01706827309236948 3:0.009036144578313253 13:0.0050200803212851405 14:0.0050200803212851405 0:0.0050200803212851405 4:0.0050200803212851405 8:0.0050200803212851405 11:0.001004016064257028 12:0.001004016064257028 15:0.001004016064257028 17:0.001004016064257028 6:0.001004016064257028 7:0.001004016064257028 9:0.001004016064257028
AP890409-0008 13:0.6802325581395349 10:0.12674418604651164 9:0.056976744186046514 0:0.03837209302325582 2:0.02441860465116279 3:0.02441860465116279 18:0.015116279069767442 11:0.010465116279069767 12:0.005813953488372093 8:0.005813953488372093 14:0.0011627906976744186 15:0.0011627906976744186 16:0.0011627906976744186 17:0.0011627906976744186 19:0.0011627906976744186 1:0.0011627906976744186 4:0.0011627906976744186 5:0.0011627906976744186 6:0.0011627906976744186 7:0.0011627906976744186
AP890409-0025 18:0.2234513274336283 2:0.15265486725663716 10:0.14380530973451328 12:0.1172566371681416 19:0.1084070796460177 8:0.08185840707964602 5:0.07300884955752213 11:0.028761061946902654 16:0.01991150442477876 1:0.01991150442477876 7:0.011061946902654867 13:0.0022123893805309734 14:0.0022123893805309734 15:0.0022123893805309734 17:0.0022123893805309734 0:0.0022123893805309734 3:0.0022123893805309734 4:0.0022123893805309734 6:0.0022123893805309734 9:0.0022123893805309734
AP890409-0026 3:0.25681818181818183 4:0.21136363636363636 12:0.13863636363636364 15:0.11136363636363636 9:0.08409090909090909 5:0.056818181818181816 16:0.029545454545454545 0:0.029545454545454545 7:0.020454545454545454 18:0.011363636363636364 19:0.011363636363636364 6:0.011363636363636364 8:0.011363636363636364 11:0.0022727272727272726 13:0.0022727272727272726 14:0.0022727272727272726 17:0.0022727272727272726 1:0.0022727272727272726 2:0.0022727272727272726 10:0.0022727272727272726
AP890410-0061 3:0.3730769230769231 9:0.2653846153846154 8:0.1423076923076923 4:0.05 10:0.05 14:0.019230769230769232 16:0.019230769230769232 19:0.019230769230769232 6:0.019230769230769232 11:0.0038461538461538464 12:0.0038461538461538464 13:0.0038461538461538464 15:0.0038461538461538464 17:0.0038461538461538464 18:0.0038461538461538464 0:0.0038461538461538464 1:0.0038461538461538464 2:0.0038461538461538464 5:0.0038461538461538464 7:0.0038461538461538464
AP890410-0123 5:0.790650406504065 2:0.09959349593495935 0:0.018292682926829267 6:0.018292682926829267 9:0.018292682926829267 11:0.01016260162601626 1:0.01016260162601626 7:0.01016260162601626 12:0.0020325203252032522 13:0.0020325203252032522 14:0.0020325203252032522 15:0.0020325203252032522 16:0.0020325203252032522 17:0.0020325203252032522 18:0.0020325203252032522 19:0.0020325203252032522 3:0.0020325203252032522 4:0.0020325203252032522 8:0.0020325203252032522 10:0.0020325203252032522
AP890410-0135 13:0.8432539682539683 10:0.0496031746031746 0:0.025793650793650792 11:0.017857142857142856 15:0.017857142857142856 16:0.00992063492063492 1:0.00992063492063492 12:0.001984126984126984 14:0.001984126984126984 17:0.001984126984126984 18:0.001984126984126984 19:0.001984126984126984 2:0.001984126984126984 3:0.001984126984126984 4:0.001984126984126984 5:0.001984126984126984 6:0.001984126984126984 7:0.001984126984126984 8:0.001984126984126984 9:0.001984126984126984
AP890410-0261 6:0.6759020618556701 10:0.15528350515463918 5:0.10889175257731959 16:0.01610824742268041 1:0.01610824742268041 13:0.008376288659793814 18:0.0032216494845360823 19:0.0032216494845360823 0:0.0032216494845360823 3:0.0032216494845360823 11:6.443298969072165E-4 12:6.443298969072165E-4 14:6.443298969072165E-4 15:6.443298969072165E-4 17:6.443298969072165E-4 2:6.443298969072165E-4 4:6.443298969072165E-4 7:6.443298969072165E-4 8:6.443298969072165E-4 9:6.443298969072165E-4
AP890411-0099 6:0.7436507936507937 10:0.11507936507936507 5:0.06746031746031746 16:0.03888888888888889 18:0.007142857142857143 8:0.007142857142857143 13:0.003968253968253968 19:0.003968253968253968 2:0.003968253968253968 11:7.936507936507937E-4 12:7.936507936507937E-4 14:7.936507936507937E-4 15:7.936507936507937E-4 17:7.936507936507937E-4 0:7.936507936507937E-4 1:7.936507936507937E-4 3:7.936507936507937E-4 4:7.936507936507937E-4 7:7.936507936507937E-4 9:7.936507936507937E-4
AP890411-0127 13:0.5870786516853933 10:0.10393258426966293 11:0.0702247191011236 12:0.05898876404494382 18:0.05898876404494382 19:0.03651685393258427 1:0.025280898876404494 14:0.014044943820224719 4:0.014044943820224719 15:0.0028089887640449437 16:0.0028089887640449437 17:0.0028089887640449437 0:0.0028089887640449437 2:0.0028089887640449437 3:0.0028089887640449437 5:0.0028089887640449437 6:0.0028089887640449437 7:0.0028089887640449437 8:0.0028089887640449437 9:0.0028089887640449437
AP890411-0134 14:0.4844827586206897 4:0.31896551724137934 0:0.06379310344827586 10:0.056896551724137934 13:0.029310344827586206 16:0.022413793103448276 11:0.0017241379310344827 12:0.0017241379310344827 15:0.0017241379310344827 17:0.0017241379310344827 18:0.0017241379310344827 19:0.0017241379310344827 1:0.0017241379310344827 2:0.0017241379310344827 3:0.0017241379310344827 5:0.0017241379310344827 6:0.0017241379310344827 7:0.0017241379310344827 8:0.0017241379310344827 9:0.0017241379310344827
AP890411-0205 6:0.6917134831460674 10:0.13553370786516855 5:0.08497191011235955 16:0.042837078651685394 18:0.0175561797752809 11:0.011938202247191011 14:0.0035112359550561797 3:0.0035112359550561797 12:7.022471910112359E-4 13:7.022471910112359E-4 15:7.022471910112359E-4 17:7.022471910112359E-4 19:7.022471910112359E-4 0:7.022471910112359E-4 1:7.022471910112359E-4 2:7.022471910112359E-4 4:7.022471910112359E-4 7:7.022471910112359E-4 8:7.022471910112359E-4 9:7.022471910112359E-4
AP890412-0021 3:0.23653198653198654 16:0.15235690235690236 11:0.12205387205387205 12:0.11531986531986532 1:0.07491582491582492 13:0.047979797979797977 7:0.047979797979797977 8:0.047979797979797977 17:0.04461279461279461 4:0.027777777777777776 15:0.021043771043771045 18:0.021043771043771045 14:0.01430976430976431 2:0.007575757575757576 5:0.007575757575757576 10:0.007575757575757576 19:8.417508417508417E-4 0:8.417508417508417E-4 6:8.417508417508417E-4 9:8.417508417508417E-4
