85	 Q0	AP890915-0075	1	2.378409467190358	 Exp
62	 Q0	AP890711-0111	686	0.8174296745725317	 Exp
62	 Q0	AP890218-0016	687	0.817399808346132	 Exp
62	 Q0	AP890611-0025	688	0.817399808346132	 Exp
62	 Q0	AP891222-0195	689	0.8169340168678684	 Exp
62	 Q0	AP890512-0145	690	0.8168971737823211	 Exp
62	 Q0	AP891113-0095	691	0.8160236932617382	 Exp
62	 Q0	AP890523-0138	692	0.8155660377358491	 Exp
62	 Q0	AP891207-0112	693	0.815450643776824	 Exp
62	 Q0	AP890405-0209	694	0.8153858442045795	 Exp
62	 Q0	AP890919-0111	695	0.8153858442045795	 Exp
62	 Q0	AP890221-0192	696	0.8141962068315575	 Exp
62	 Q0	AP890410-0153	697	0.8137406387135206	 Exp
62	 Q0	AP891008-0010	698	0.8136896046852122	 Exp
62	 Q0	AP891030-0124	699	0.8133918770581778	 Exp
62	 Q0	AP890801-0156	700	0.813285590172054	 Exp
62	 Q0	AP891113-0197	701	0.812831060301312	 Exp
62	 Q0	AP891122-0118	702	0.812831060301312	 Exp
62	 Q0	AP890210-0168	703	0.812831060301312	 Exp
62	 Q0	AP890712-0097	704	0.812831060301312	 Exp
62	 Q0	AP891119-0006	705	0.8127430451690099	 Exp
62	 Q0	AP891012-0094	706	0.8123770481975927	 Exp
62	 Q0	AP890221-0156	707	0.8119235529593322	 Exp
62	 Q0	AP890919-0044	708	0.8117582618221655	 Exp
62	 Q0	AP890317-0247	709	0.8110181094835827	 Exp
62	 Q0	AP891003-0167	710	0.8108329913828477	 Exp
62	 Q0	AP891219-0146	711	0.8108329913828477	 Exp
62	 Q0	AP890221-0205	712	0.8103342218576994	 Exp
62	 Q0	AP891111-0032	713	0.8101147227040639	 Exp
62	 Q0	AP890804-0008	714	0.8101147227040639	 Exp
62	 Q0	AP890413-0152	715	0.8092133854845719	 Exp
62	 Q0	AP890103-0172	716	0.8088415882112157	 Exp
62	 Q0	AP890726-0206	717	0.8087634832389634	 Exp
62	 Q0	AP890624-0128	718	0.8079816813869808	 Exp
62	 Q0	AP890304-0044	719	0.8071895424836601	 Exp
62	 Q0	AP890616-0175	720	0.8063989552726086	 Exp
62	 Q0	AP891205-0136	721	0.8063112078346028	 Exp
62	 Q0	AP891207-0186	722	0.8055143788911948	 Exp
62	 Q0	AP891204-0197	723	0.8055143788911948	 Exp
62	 Q0	AP890705-0138	724	0.8051825416445149	 Exp
62	 Q0	AP890106-0042	725	0.8050519454063964	 Exp
62	 Q0	AP890220-0043	726	0.8050519454063964	 Exp
62	 Q0	AP890708-0094	727	0.8047371953606859	 Exp
62	 Q0	AP890609-0038	728	0.8044146915143839	 Exp
62	 Q0	AP890917-0018	729	0.8044146915143839	 Exp
62	 Q0	AP890828-0061	730	0.8042328042328042	 Exp
62	 Q0	AP890517-0007	731	0.8040691759918617	 Exp
62	 Q0	AP891227-0070	732	0.803955002453446	 Exp
62	 Q0	AP891204-0165	733	0.8037272592811714	 Exp
62	 Q0	AP890606-0073	734	0.8035423820712091	 Exp
62	 Q0	AP891114-0151	735	0.8033826638477801	 Exp
62	 Q0	AP891012-0218	736	0.8032520325203253	 Exp
62	 Q0	AP891204-0198	737	0.8032520325203252	 Exp
62	 Q0	AP890626-0152	738	0.8029608201919889	 Exp
62	 Q0	AP891218-0116	739	0.8028169014084506	 Exp
62	 Q0	AP890801-0160	740	0.8027625431647369	 Exp
62	 Q0	AP890727-0107	741	0.8026719624480954	 Exp
62	 Q0	AP890720-0069	742	0.8025179745857859	 Exp
62	 Q0	AP891122-0008	743	0.8023032629558541	 Exp
62	 Q0	AP891212-0150	744	0.8020756265387287	 Exp
62	 Q0	AP891212-0152	745	0.8020756265387287	 Exp
62	 Q0	AP890714-0003	746	0.8018034265103696	 Exp
62	 Q0	AP890406-0109	747	0.8016227180527383	 Exp
62	 Q0	AP890612-0122	748	0.8016227180527383	 Exp
62	 Q0	AP890417-0106	749	0.8011924197075511	 Exp
62	 Q0	AP891027-0016	750	0.8009367681498829	 Exp
62	 Q0	AP891012-0227	751	0.8007925072046109	 Exp
62	 Q0	AP890304-0158	752	0.8003240178209802	 Exp
62	 Q0	AP891218-0187	753	0.799740974583131	 Exp
62	 Q0	AP891025-0026	754	0.7996762444354513	 Exp
62	 Q0	AP890806-0062	755	0.7994319393065397	 Exp
62	 Q0	AP890713-0123	756	0.7990654205607476	 Exp
62	 Q0	AP891019-0122	757	0.7989930503690885	 Exp
62	 Q0	AP890503-0107	758	0.7989930503690885	 Exp
62	 Q0	AP890329-0103	759	0.7985451606385129	 Exp
62	 Q0	AP891010-0187	760	0.7976793248945148	 Exp
62	 Q0	AP891012-0210	761	0.7976793248945148	 Exp
62	 Q0	AP890410-0127	762	0.7976793248945148	 Exp
62	 Q0	AP890211-0148	763	0.7975092250922509	 Exp
62	 Q0	AP890126-0043	764	0.7973457675753228	 Exp
62	 Q0	AP891228-0045	765	0.7970956030657523	 Exp
62	 Q0	AP890405-0211	766	0.7970956030657523	 Exp
62	 Q0	AP890104-0007	767	0.7970598780925062	 Exp
62	 Q0	AP891222-0136	768	0.7969170102168847	 Exp
62	 Q0	AP890811-0173	769	0.7967741935483871	 Exp
62	 Q0	AP890806-0018	770	0.79648871372268	 Exp
62	 Q0	AP890310-0166	771	0.7964071856287426	 Exp
62	 Q0	AP890828-0050	772	0.7959718026183282	 Exp
62	 Q0	AP890531-0023	773	0.7952065820067966	 Exp
62	 Q0	AP890922-0039	774	0.7951710261569416	 Exp
62	 Q0	AP890930-0064	775	0.7951710261569416	 Exp
62	 Q0	AP890926-0142	776	0.7951253161646357	 Exp
62	 Q0	AP890720-0187	777	0.7950650349043386	 Exp
62	 Q0	AP890213-0013	778	0.7949222242088324	 Exp
62	 Q0	AP890131-0111	779	0.7946310162878412	 Exp
62	 Q0	AP891122-0171	780	0.794197480155981	 Exp
62	 Q0	AP890812-0089	781	0.7939285714285714	 Exp
62	 Q0	AP890104-0080	782	0.7938931297709924	 Exp
62	 Q0	AP890621-0062	783	0.793574297188755	 Exp
62	 Q0	AP890215-0119	784	0.793255720594139	 Exp
62	 Q0	AP890307-0122	785	0.7929373996789728	 Exp
62	 Q0	AP891028-0163	786	0.7921744708146247	 Exp
62	 Q0	AP890404-0092	787	0.7920370081605073	 Exp
62	 Q0	AP891109-0135	788	0.791948699679373	 Exp
62	 Q0	AP890310-0062	789	0.7918252855139251	 Exp
62	 Q0	AP890512-0045	790	0.7918252855139251	 Exp
62	 Q0	AP890412-0056	791	0.7916666666666666	 Exp
62	 Q0	AP890326-0036	792	0.7907464626400844	 Exp
62	 Q0	AP890326-0039	793	0.7907464626400844	 Exp
62	 Q0	AP891217-0044	794	0.7907464626400844	 Exp
62	 Q0	AP891121-0156	795	0.789858382823207	 Exp
62	 Q0	AP890106-0157	796	0.7896980461811723	 Exp
62	 Q0	AP890621-0116	797	0.7894601937452703	 Exp
62	 Q0	AP890909-0080	798	0.7891373801916932	 Exp
62	 Q0	AP890209-0028	799	0.7890323840679663	 Exp
62	 Q0	AP890414-0137	800	0.7884376662528817	 Exp
62	 Q0	AP890212-0012	801	0.7881781798606189	 Exp
62	 Q0	AP890105-0106	802	0.7880583409298086	 Exp
62	 Q0	AP890201-0060	803	0.7880358923230308	 Exp
62	 Q0	AP890706-0206	804	0.7878787878787878	 Exp
62	 Q0	AP890223-0186	805	0.7877391920623672	 Exp
62	 Q0	AP890415-0064	806	0.787519927123662	 Exp
62	 Q0	AP890809-0144	807	0.7871613931254269	 Exp
62	 Q0	AP891006-0097	808	0.7870942043417646	 Exp
62	 Q0	AP890307-0006	809	0.7866242038216561	 Exp
62	 Q0	AP890113-0173	810	0.7864754098360656	 Exp
62	 Q0	AP891115-0207	811	0.786445303616102	 Exp
62	 Q0	AP891109-0170	812	0.7862068965517242	 Exp
62	 Q0	AP890828-0182	813	0.7860877472152762	 Exp
62	 Q0	AP890109-0249	814	0.7859090909090909	 Exp
62	 Q0	AP890826-0066	815	0.785685884691849	 Exp
62	 Q0	AP890418-0177	816	0.7855297157622739	 Exp
62	 Q0	AP891010-0074	817	0.7852032410774143	 Exp
62	 Q0	AP891101-0195	818	0.78519527702089	 Exp
62	 Q0	AP890927-0136	819	0.7850962387427158	 Exp
62	 Q0	AP890407-0097	820	0.7848190644307149	 Exp
62	 Q0	AP891101-0014	821	0.7847801156460121	 Exp
62	 Q0	AP891004-0226	822	0.7843574543256658	 Exp
62	 Q0	AP891101-0153	823	0.7841269841269841	 Exp
62	 Q0	AP890718-0114	824	0.7841269841269841	 Exp
62	 Q0	AP890918-0200	825	0.7839352563392226	 Exp
62	 Q0	AP890807-0095	826	0.7838159460531535	 Exp
62	 Q0	AP890807-0127	827	0.7835939270337638	 Exp
62	 Q0	AP890509-0186	828	0.7832566989059775	 Exp
62	 Q0	AP891206-0004	829	0.7830394293639786	 Exp
62	 Q0	AP890928-0085	830	0.7830384028564724	 Exp
62	 Q0	AP891012-0152	831	0.7827292533174885	 Exp
62	 Q0	AP890427-0191	832	0.7826714346382229	 Exp
62	 Q0	AP891205-0087	833	0.7822644497228821	 Exp
62	 Q0	AP890612-0117	834	0.7822644497228821	 Exp
62	 Q0	AP891019-0017	835	0.7818311893384506	 Exp
62	 Q0	AP890701-0068	836	0.7816455696202531	 Exp
62	 Q0	AP890527-0087	837	0.7814689265536723	 Exp
62	 Q0	AP890716-0095	838	0.7814117551336877	 Exp
62	 Q0	AP890418-0006	839	0.7814117551336877	 Exp
62	 Q0	AP891020-0193	840	0.7812923633077271	 Exp
62	 Q0	AP890609-0137	841	0.7812923633077271	 Exp
62	 Q0	AP890803-0171	842	0.7811158798283262	 Exp
62	 Q0	AP890125-0239	843	0.7809927788718882	 Exp
62	 Q0	AP890220-0128	844	0.7805742597898758	 Exp
62	 Q0	AP890517-0151	845	0.7802566633761105	 Exp
62	 Q0	AP891121-0105	846	0.7798631818979126	 Exp
62	 Q0	AP891031-0041	847	0.7797385901211271	 Exp
62	 Q0	AP890513-0156	848	0.7797385901211271	 Exp
62	 Q0	AP890306-0159	849	0.7797385901211271	 Exp
62	 Q0	AP890112-0213	850	0.7793554203290511	 Exp
62	 Q0	AP890422-0059	851	0.7793334647998423	 Exp
62	 Q0	AP891221-0028	852	0.779321438016642	 Exp
62	 Q0	AP890324-0031	853	0.779321438016642	 Exp
62	 Q0	AP890323-0139	854	0.779004280243298	 Exp
62	 Q0	AP891222-0173	855	0.779004280243298	 Exp
62	 Q0	AP890302-0026	856	0.7789047400564366	 Exp
62	 Q0	AP890219-0025	857	0.7789047400564366	 Exp
62	 Q0	AP891221-0145	858	0.77871921182266	 Exp
62	 Q0	AP890421-0088	859	0.77871921182266	 Exp
62	 Q0	AP890515-0021	860	0.7784884954859086	 Exp
62	 Q0	AP890328-0175	861	0.7782591571484837	 Exp
62	 Q0	AP891113-0001	862	0.7780889044452223	 Exp
62	 Q0	AP890608-0113	863	0.7779527559055118	 Exp
62	 Q0	AP890904-0064	864	0.7770786516853934	 Exp
62	 Q0	AP890126-0155	865	0.7770786516853934	 Exp
62	 Q0	AP891120-0001	866	0.776865280447318	 Exp
62	 Q0	AP890914-0010	867	0.776865280447318	 Exp
62	 Q0	AP891106-0120	868	0.7767295597484277	 Exp
62	 Q0	AP890819-0069	869	0.7767295597484276	 Exp
62	 Q0	AP890411-0129	870	0.7765551313721087	 Exp
62	 Q0	AP890725-0182	871	0.7765551313721087	 Exp
62	 Q0	AP891222-0041	872	0.7765551313721087	 Exp
62	 Q0	AP891128-0094	873	0.7761194029850745	 Exp
62	 Q0	AP890510-0080	874	0.7759670135480071	 Exp
62	 Q0	AP890310-0164	875	0.7758146839418923	 Exp
62	 Q0	AP891201-0011	876	0.7756826990838619	 Exp
62	 Q0	AP891126-0019	877	0.7756454989532449	 Exp
62	 Q0	AP890406-0018	878	0.7753363228699551	 Exp
62	 Q0	AP890322-0045	879	0.7751747709565522	 Exp
62	 Q0	AP890608-0204	880	0.7749019607843137	 Exp
62	 Q0	AP891205-0171	881	0.7748151467622675	 Exp
62	 Q0	AP890502-0057	882	0.774468085106383	 Exp
62	 Q0	AP890222-0120	883	0.7741213342287889	 Exp
62	 Q0	AP890909-0051	884	0.7739480752014324	 Exp
62	 Q0	AP890606-0012	885	0.7738903394255875	 Exp
62	 Q0	AP890810-0042	886	0.7735368956743003	 Exp
62	 Q0	AP890104-0202	887	0.7730829420970265	 Exp
62	 Q0	AP890506-0079	888	0.7729101475189987	 Exp
62	 Q0	AP891221-0185	889	0.772679874869656	 Exp
62	 Q0	AP890707-0173	890	0.7725647899910634	 Exp
62	 Q0	AP890516-0115	891	0.772327535665429	 Exp
62	 Q0	AP890818-0168	892	0.7722772277227723	 Exp
62	 Q0	AP890611-0050	893	0.7722197409557838	 Exp
62	 Q0	AP890417-0160	894	0.7720473319937486	 Exp
62	 Q0	AP890314-0173	895	0.771875	 Exp
62	 Q0	AP890125-0213	896	0.7714229943392543	 Exp
62	 Q0	AP891010-0139	897	0.7712055507372073	 Exp
62	 Q0	AP890301-0215	898	0.7710727726810891	 Exp
62	 Q0	AP890917-0049	899	0.7710727726810891	 Exp
62	 Q0	AP891220-0191	900	0.7710718002081165	 Exp
62	 Q0	AP890608-0074	901	0.7708044382801664	 Exp
62	 Q0	AP891009-0144	902	0.7706708268330733	 Exp
62	 Q0	AP890515-0193	903	0.7702202299746639	 Exp
62	 Q0	AP890405-0078	904	0.7702202299746639	 Exp
62	 Q0	AP890902-0057	905	0.7701559020044543	 Exp
62	 Q0	AP890508-0209	906	0.7700701480904131	 Exp
62	 Q0	AP891016-0171	907	0.7698701298701299	 Exp
62	 Q0	AP890601-0136	908	0.7698507739794379	 Exp
62	 Q0	AP890318-0118	909	0.7692992213570633	 Exp
62	 Q0	AP891106-0132	910	0.7691281138790036	 Exp
62	 Q0	AP890106-0080	911	0.7691281138790036	 Exp
62	 Q0	AP890731-0199	912	0.7690710949662688	 Exp
62	 Q0	AP890516-0172	913	0.7690212103522086	 Exp
62	 Q0	AP891028-0016	914	0.7687861271676301	 Exp
62	 Q0	AP891018-0065	915	0.7687861271676301	 Exp
62	 Q0	AP891031-0143	916	0.7684230993583512	 Exp
62	 Q0	AP890422-0061	917	0.7681030653043092	 Exp
62	 Q0	AP891120-0139	918	0.7674779906784049	 Exp
62	 Q0	AP890901-0082	919	0.7674185619685314	 Exp
62	 Q0	AP891222-0022	920	0.7674185619685314	 Exp
62	 Q0	AP890524-0180	921	0.7672793165933213	 Exp
62	 Q0	AP890609-0154	922	0.7672509429775903	 Exp
62	 Q0	AP890128-0098	923	0.767080745341615	 Exp
62	 Q0	AP890530-0180	924	0.7670807453416149	 Exp
62	 Q0	AP890911-0103	925	0.7666343355965083	 Exp
62	 Q0	AP890702-0018	926	0.7665706051873199	 Exp
62	 Q0	AP891206-0143	927	0.7664856477889836	 Exp
62	 Q0	AP890711-0136	928	0.7664856477889836	 Exp
62	 Q0	AP891226-0158	929	0.7658057554782649	 Exp
62	 Q0	AP890716-0032	930	0.7657218777679362	 Exp
62	 Q0	AP891122-0039	931	0.7657218777679362	 Exp
62	 Q0	AP890711-0149	932	0.7654464458648073	 Exp
62	 Q0	AP890522-0300	933	0.7654036308993658	 Exp
62	 Q0	AP890812-0026	934	0.7653829127932713	 Exp
62	 Q0	AP891223-0016	935	0.7649032258064516	 Exp
62	 Q0	AP890328-0149	936	0.7646006692816649	 Exp
62	 Q0	AP890428-0014	937	0.7643678160919539	 Exp
62	 Q0	AP891012-0019	938	0.7639175257731958	 Exp
62	 Q0	AP891017-0177	939	0.7636925795053003	 Exp
62	 Q0	AP890411-0131	940	0.7635239567233385	 Exp
62	 Q0	AP890416-0005	941	0.7635239567233385	 Exp
62	 Q0	AP890902-0055	942	0.7635239567233385	 Exp
62	 Q0	AP890809-0198	943	0.763355408388521	 Exp
62	 Q0	AP890121-0067	944	0.7629998766765087	 Exp
62	 Q0	AP890727-0030	945	0.7628502095742333	 Exp
62	 Q0	AP890305-0058	946	0.7625418060200669	 Exp
62	 Q0	AP890419-0039	947	0.7621776504297995	 Exp
62	 Q0	AP890522-0078	948	0.7614058879363127	 Exp
62	 Q0	AP890517-0054	949	0.7613665553557668	 Exp
62	 Q0	AP891220-0031	950	0.761171032357473	 Exp
62	 Q0	AP890928-0101	951	0.7610084486869181	 Exp
62	 Q0	AP890420-0172	952	0.7606687197536296	 Exp
62	 Q0	AP891203-0023	953	0.7606114312411515	 Exp
62	 Q0	AP891014-0038	954	0.76058506543495	 Exp
62	 Q0	AP890421-0015	955	0.7603342128408093	 Exp
62	 Q0	AP890812-0057	956	0.7601949217748141	 Exp
62	 Q0	AP890704-0124	957	0.7599999999999999	 Exp
62	 Q0	AP891220-0054	958	0.7598330037354428	 Exp
62	 Q0	AP891129-0129	959	0.7598051781594463	 Exp
62	 Q0	AP891117-0144	960	0.759422902906246	 Exp
62	 Q0	AP890316-0117	961	0.7594158339738662	 Exp
62	 Q0	AP890214-0145	962	0.7588325652841782	 Exp
62	 Q0	AP890322-0055	963	0.7588325652841782	 Exp
62	 Q0	AP891228-0084	964	0.7586660816147434	 Exp
62	 Q0	AP890617-0062	965	0.7584442169907881	 Exp
62	 Q0	AP890703-0210	966	0.7580562659846547	 Exp
62	 Q0	AP890630-0144	967	0.757862439273843	 Exp
62	 Q0	AP890511-0121	968	0.7576687116564417	 Exp
62	 Q0	AP891221-0078	969	0.7575234809277361	 Exp
62	 Q0	AP890119-0182	970	0.7573368374945247	 Exp
62	 Q0	AP890208-0005	971	0.7570881226053641	 Exp
62	 Q0	AP890314-0306	972	0.7570571432415102	 Exp
62	 Q0	AP890715-0051	973	0.7567015573142711	 Exp
62	 Q0	AP890915-0003	974	0.7566643065299635	 Exp
62	 Q0	AP890912-0224	975	0.7566643065299635	 Exp
62	 Q0	AP891115-0031	976	0.7565084226646248	 Exp
62	 Q0	AP891113-0011	977	0.7565084226646247	 Exp
62	 Q0	AP891116-0189	978	0.7563153865782087	 Exp
62	 Q0	AP890327-0186	979	0.7560122431132488	 Exp
62	 Q0	AP890901-0018	980	0.7558798755676492	 Exp
62	 Q0	AP890109-0162	981	0.7556818181818181	 Exp
62	 Q0	AP890623-0048	982	0.7555167140048067	 Exp
62	 Q0	AP891018-0108	983	0.7554882799854434	 Exp
62	 Q0	AP890313-0118	984	0.7553516819571866	 Exp
62	 Q0	AP890208-0094	985	0.7553516819571865	 Exp
62	 Q0	AP890313-0023	986	0.7550970967839958	 Exp
62	 Q0	AP890509-0106	987	0.7550630492930838	 Exp
62	 Q0	AP890202-0247	988	0.7550218340611354	 Exp
62	 Q0	AP891019-0226	989	0.7547746371275782	 Exp
62	 Q0	AP890414-0141	990	0.754582484725051	 Exp
62	 Q0	AP890127-0237	991	0.7544864452080947	 Exp
62	 Q0	AP890329-0030	992	0.7543630017452008	 Exp
62	 Q0	AP890219-0009	993	0.7543159648764095	 Exp
62	 Q0	AP891108-0034	994	0.7541984732824427	 Exp
62	 Q0	AP891230-0068	995	0.7540545697385994	 Exp
62	 Q0	AP890224-0012	996	0.7536231884057971	 Exp
62	 Q0	AP891112-0001	997	0.7535410764872522	 Exp
62	 Q0	AP890401-0051	998	0.7534316217590239	 Exp
62	 Q0	AP890222-0154	999	0.7533769063180827	 Exp
62	 Q0	AP890130-0048	1000	0.753147343364901	 Exp
93	 Q0	AP890524-0041	1	3.034836412785205	 Exp
93	 Q0	AP890318-0003	2	2.981842200468668	 Exp
93	 Q0	AP890320-0002	3	2.978146510072751	 Exp
93	 Q0	AP890213-0017	4	2.949482702893132	 Exp
93	 Q0	AP890803-0028	5	2.8020797413282237	 Exp
93	 Q0	AP890825-0196	6	2.761486759161068	 Exp
93	 Q0	AP890327-0004	7	2.630321494301255	 Exp
93	 Q0	AP890606-0106	8	2.568767367443876	 Exp
93	 Q0	AP890320-0103	9	2.5686872961204252	 Exp
93	 Q0	AP890516-0046	10	2.549697477471099	 Exp
93	 Q0	AP890222-0096	11	2.485531173364266	 Exp
93	 Q0	AP890524-0105	12	2.4283527415796087	 Exp
93	 Q0	AP890308-0156	13	2.4230675317523103	 Exp
93	 Q0	AP890307-0131	14	2.3899699151433826	 Exp
93	 Q0	AP890306-0007	15	2.3301298137993	 Exp
93	 Q0	AP890326-0022	16	2.289609158749298	 Exp
93	 Q0	AP890427-0167	17	2.2528137916616373	 Exp
93	 Q0	AP890316-0023	18	2.2317527719315424	 Exp
93	 Q0	AP890314-0051	19	2.216491442321151	 Exp
93	 Q0	AP890915-0198	20	2.212374368137608	 Exp
93	 Q0	AP890301-0235	21	2.204381951825817	 Exp
93	 Q0	AP890617-0097	22	2.1992440105360593	 Exp
93	 Q0	AP890130-0166	23	2.1790945785703326	 Exp
93	 Q0	AP890314-0208	24	2.1617241156745375	 Exp
93	 Q0	AP890707-0162	25	2.121436380221747	 Exp
93	 Q0	AP890309-0087	26	2.102419639924498	 Exp
93	 Q0	AP890122-0043	27	2.1013249658593036	 Exp
93	 Q0	AP890317-0022	28	2.08825373725999	 Exp
93	 Q0	AP891218-0109	29	2.079667911680388	 Exp
93	 Q0	AP890127-0136	30	2.0570358031284446	 Exp
93	 Q0	AP890803-0234	31	2.0554729847875506	 Exp
93	 Q0	AP890707-0125	32	2.044632211095516	 Exp
93	 Q0	AP890414-0098	33	2.0240981579931097	 Exp
93	 Q0	AP890619-0088	34	2.0144361294770476	 Exp
93	 Q0	AP890831-0036	35	2.0090944762507994	 Exp
93	 Q0	AP890211-0020	36	2.002315457835878	 Exp
93	 Q0	AP890315-0152	37	1.9984045353310387	 Exp
93	 Q0	AP891023-0207	38	1.97089062536608	 Exp
93	 Q0	AP891221-0049	39	1.951029315825782	 Exp
93	 Q0	AP890315-0230	40	1.9504207765265364	 Exp
93	 Q0	AP890427-0216	41	1.948845341676126	 Exp
93	 Q0	AP890222-0097	42	1.9453305787436195	 Exp
93	 Q0	AP890712-0088	43	1.925373798310028	 Exp
93	 Q0	AP890221-0200	44	1.905871612090714	 Exp
93	 Q0	AP890224-0086	45	1.9037290007366647	 Exp
93	 Q0	AP890519-0067	46	1.892880812554505	 Exp
93	 Q0	AP891219-0016	47	1.8881567362678449	 Exp
93	 Q0	AP890216-0164	48	1.8780553099305368	 Exp
93	 Q0	AP891220-0108	49	1.875147598105191	 Exp
93	 Q0	AP890119-0052	50	1.8731657501223586	 Exp
93	 Q0	AP890608-0160	51	1.8714205142103235	 Exp
93	 Q0	AP890205-0085	52	1.8709156140836272	 Exp
93	 Q0	AP890919-0054	53	1.8590541355281052	 Exp
93	 Q0	AP890524-0154	54	1.8500458415504992	 Exp
93	 Q0	AP891127-0234	55	1.8477634769472715	 Exp
93	 Q0	AP890427-0193	56	1.843482199338959	 Exp
93	 Q0	AP890506-0069	57	1.8400162882054234	 Exp
93	 Q0	AP890609-0167	58	1.8397385461056857	 Exp
93	 Q0	AP890626-0023	59	1.8328596994469786	 Exp
93	 Q0	AP890731-0020	60	1.8324821631076769	 Exp
93	 Q0	AP890420-0268	61	1.8296720057807492	 Exp
93	 Q0	AP891209-0067	62	1.8280186213973435	 Exp
93	 Q0	AP890629-0240	63	1.8220231789406407	 Exp
93	 Q0	AP891014-0011	64	1.8193867628017428	 Exp
93	 Q0	AP891125-0069	65	1.8154624189078838	 Exp
93	 Q0	AP890708-0068	66	1.8122588398917914	 Exp
93	 Q0	AP891224-0005	67	1.802808822141657	 Exp
93	 Q0	AP890203-0194	68	1.7906476367462916	 Exp
93	 Q0	AP891010-0203	69	1.7848302070474118	 Exp
93	 Q0	AP891106-0043	70	1.7846669112990365	 Exp
93	 Q0	AP890222-0077	71	1.783864482746416	 Exp
93	 Q0	AP891121-0018	72	1.7821193560938493	 Exp
93	 Q0	AP890511-0013	73	1.7816511981373089	 Exp
93	 Q0	AP890327-0168	74	1.779857776230507	 Exp
93	 Q0	AP890204-0003	75	1.7776926522130432	 Exp
93	 Q0	AP890223-0098	76	1.7756321452701103	 Exp
93	 Q0	AP890712-0217	77	1.7746210806585454	 Exp
93	 Q0	AP890829-0102	78	1.772396168770566	 Exp
93	 Q0	AP890314-0263	79	1.7716044426602435	 Exp
93	 Q0	AP890322-0113	80	1.7678204003881	 Exp
93	 Q0	AP891009-0160	81	1.7664911363609364	 Exp
93	 Q0	AP891205-0129	82	1.7602688009664753	 Exp
93	 Q0	AP890213-0144	83	1.7541945939164778	 Exp
93	 Q0	AP891113-0206	84	1.7528826222075016	 Exp
93	 Q0	AP891226-0010	85	1.7456507332417095	 Exp
93	 Q0	AP891113-0119	86	1.743992965075638	 Exp
93	 Q0	AP890317-0044	87	1.7432130015649594	 Exp
93	 Q0	AP890607-0015	88	1.7405196045540956	 Exp
93	 Q0	AP890731-0002	89	1.7391066721284087	 Exp
93	 Q0	AP890516-0063	90	1.7351645444695005	 Exp
93	 Q0	AP890524-0087	91	1.734912224643867	 Exp
93	 Q0	AP890619-0198	92	1.734714247345001	 Exp
93	 Q0	AP890511-0231	93	1.7322558895050861	 Exp
93	 Q0	AP890130-0091	94	1.7256956530173833	 Exp
93	 Q0	AP890620-0182	95	1.7250850565510132	 Exp
93	 Q0	AP890228-0119	96	1.7217038071786404	 Exp
93	 Q0	AP890728-0239	97	1.7210523327578628	 Exp
93	 Q0	AP891110-0157	98	1.7179218664128788	 Exp
93	 Q0	AP890128-0057	99	1.7170299841309613	 Exp
93	 Q0	AP891011-0166	100	1.7162575134357443	 Exp
93	 Q0	AP890420-0023	101	1.7134428821372234	 Exp
93	 Q0	AP890501-0147	102	1.7119055935332568	 Exp
93	 Q0	AP891003-0020	103	1.71086707837954	 Exp
93	 Q0	AP891102-0220	104	1.7095508870352774	 Exp
93	 Q0	AP890904-0014	105	1.7024758750437585	 Exp
93	 Q0	AP890225-0142	106	1.701489741020171	 Exp
93	 Q0	AP890301-0222	107	1.699502591370417	 Exp
93	 Q0	AP890406-0071	108	1.6994950872254817	 Exp
93	 Q0	AP890522-0010	109	1.6994590848627893	 Exp
93	 Q0	AP890307-0074	110	1.696002074609046	 Exp
93	 Q0	AP890818-0068	111	1.694283824577846	 Exp
93	 Q0	AP890717-0039	112	1.6927713170807093	 Exp
93	 Q0	AP891121-0214	113	1.6915036031927895	 Exp
93	 Q0	AP890904-0145	114	1.6911118012277584	 Exp
93	 Q0	AP891127-0005	115	1.6910576676004094	 Exp
93	 Q0	AP890328-0010	116	1.6897720631209814	 Exp
93	 Q0	AP890922-0011	117	1.6897379068665748	 Exp
93	 Q0	AP890522-0034	118	1.689724266320522	 Exp
93	 Q0	AP890522-0083	119	1.6875993301098147	 Exp
93	 Q0	AP890517-0020	120	1.6869648638925527	 Exp
93	 Q0	AP891226-0131	121	1.6867845896523048	 Exp
93	 Q0	AP890516-0155	122	1.685276127764494	 Exp
93	 Q0	AP890314-0212	123	1.6823178819170352	 Exp
93	 Q0	AP890125-0106	124	1.6804495016454382	 Exp
93	 Q0	AP890202-0076	125	1.67614912039314	 Exp
93	 Q0	AP890911-0252	126	1.672757967730918	 Exp
93	 Q0	AP891117-0164	127	1.6711115392363576	 Exp
93	 Q0	AP890317-0128	128	1.6704993041965048	 Exp
93	 Q0	AP890424-0023	129	1.6701931282223033	 Exp
93	 Q0	AP890422-0107	130	1.6701931282223033	 Exp
93	 Q0	AP890219-0021	131	1.6694905114288883	 Exp
93	 Q0	AP890316-0103	132	1.6687635789727575	 Exp
93	 Q0	AP890319-0076	133	1.667369954672998	 Exp
93	 Q0	AP891101-0092	134	1.6621682697221245	 Exp
93	 Q0	AP891230-0067	135	1.6616570208514667	 Exp
93	 Q0	AP890619-0034	136	1.6612021303778999	 Exp
93	 Q0	AP891004-0097	137	1.6609512494167942	 Exp
93	 Q0	AP890227-0287	138	1.6604693879057661	 Exp
