85	 Q0	AP890206-0065	1	0.04263874160480735	 Proxi
56	 Q0	AP890207-0258	908	0.018762507812450677	 Proxi
56	 Q0	AP890908-0230	909	0.018762200168038562	 Proxi
56	 Q0	AP890830-0199	910	0.018761892119120317	 Proxi
56	 Q0	AP891030-0257	911	0.01876156026488394	 Proxi
56	 Q0	AP891027-0294	912	0.01876156026488394	 Proxi
56	 Q0	AP891124-0225	913	0.01876096809625412	 Proxi
56	 Q0	AP890128-0161	914	0.018760634294135877	 Proxi
56	 Q0	AP890306-0222	915	0.01876042245692051	 Proxi
56	 Q0	AP890521-0016	916	0.01876030395482367	 Proxi
56	 Q0	AP890926-0220	917	0.01876013912296981	 Proxi
56	 Q0	AP890203-0214	918	0.018760046647965455	 Proxi
56	 Q0	AP890124-0096	919	0.0187596850194491	 Proxi
56	 Q0	AP890808-0043	920	0.01875944771578741	 Proxi
56	 Q0	AP890425-0261	921	0.018758836598666936	 Proxi
56	 Q0	AP890410-0261	922	0.018758645082645412	 Proxi
56	 Q0	AP890401-0091	923	0.018758097645757622	 Proxi
56	 Q0	AP890826-0055	924	0.018757889421863166	 Proxi
56	 Q0	AP890816-0133	925	0.018756319514661272	 Proxi
56	 Q0	AP890619-0294	926	0.018756244703858754	 Proxi
56	 Q0	AP891002-0236	927	0.018754972909483573	 Proxi
56	 Q0	AP890601-0097	928	0.018754109970155294	 Proxi
56	 Q0	AP890710-0037	929	0.018752847092169865	 Proxi
56	 Q0	AP890811-0247	930	0.018752609801465286	 Proxi
56	 Q0	AP890918-0093	931	0.018751264414323284	 Proxi
56	 Q0	AP890102-0144	932	0.01875118378685523	 Proxi
56	 Q0	AP890223-0291	933	0.018751027323648042	 Proxi
56	 Q0	AP890915-0243	934	0.01875039484490492	 Proxi
56	 Q0	AP890601-0080	935	0.01874893256330295	 Proxi
56	 Q0	AP890125-0315	936	0.01874853823349073	 Proxi
56	 Q0	AP890725-0286	937	0.01874830121174961	 Proxi
56	 Q0	AP891030-0185	938	0.018747746665064294	 Proxi
56	 Q0	AP890515-0281	939	0.018747708683615034	 Proxi
56	 Q0	AP890523-0236	940	0.0187455303744676	 Proxi
56	 Q0	AP890223-0115	941	0.018745457418233528	 Proxi
56	 Q0	AP891124-0036	942	0.018745256767012396	 Proxi
56	 Q0	AP891006-0104	943	0.018743562035123642	 Proxi
56	 Q0	AP890719-0242	944	0.018741667035265423	 Proxi
56	 Q0	AP891104-0060	945	0.01874083809331244	 Proxi
56	 Q0	AP890314-0265	946	0.018740804819064098	 Proxi
56	 Q0	AP890207-0245	947	0.018740700876887523	 Proxi
56	 Q0	AP891113-0020	948	0.018740397443111765	 Proxi
56	 Q0	AP890320-0278	949	0.018740364445118406	 Proxi
56	 Q0	AP890302-0294	950	0.018740246036810747	 Proxi
56	 Q0	AP890904-0018	951	0.01873764143255144	 Proxi
56	 Q0	AP890107-0160	952	0.01873764143255144	 Proxi
56	 Q0	AP890824-0228	953	0.01873761639794646	 Proxi
56	 Q0	AP890728-0101	954	0.018736221044452727	 Proxi
56	 Q0	AP890928-0135	955	0.018736132796449995	 Proxi
56	 Q0	AP890131-0148	956	0.018735659066630425	 Proxi
56	 Q0	AP891214-0076	957	0.018732371207042662	 Proxi
56	 Q0	AP890501-0239	958	0.018732371207042662	 Proxi
56	 Q0	AP890109-0347	959	0.018731997554503683	 Proxi
56	 Q0	AP891013-0079	960	0.018731305057199412	 Proxi
56	 Q0	AP890805-0036	961	0.01873089650642888	 Proxi
56	 Q0	AP890124-0019	962	0.018730594358056622	 Proxi
56	 Q0	AP891016-0279	963	0.018729621110633674	 Proxi
56	 Q0	AP890611-0076	964	0.018729266057944456	 Proxi
56	 Q0	AP890427-0307	965	0.018726473685206087	 Proxi
56	 Q0	AP891214-0101	966	0.018726473286306267	 Proxi
56	 Q0	AP890309-0037	967	0.018726354813811952	 Proxi
56	 Q0	AP890926-0252	968	0.018725479666681408	 Proxi
56	 Q0	AP890303-0080	969	0.01872488818133576	 Proxi
56	 Q0	AP891027-0138	970	0.018724769888750607	 Proxi
56	 Q0	AP890530-0101	971	0.018724318857070613	 Proxi
56	 Q0	AP890412-0282	972	0.01872410412120062	 Proxi
56	 Q0	AP891101-0287	973	0.01872384540500904	 Proxi
56	 Q0	AP890210-0255	974	0.018723092655952126	 Proxi
56	 Q0	AP890727-0020	975	0.018722856277143724	 Proxi
56	 Q0	AP891121-0134	976	0.018722543535286497	 Proxi
56	 Q0	AP890509-0053	977	0.018721498731871455	 Proxi
56	 Q0	AP890131-0297	978	0.018720097207807002	 Proxi
56	 Q0	AP890123-0329	979	0.018720039410609287	 Proxi
56	 Q0	AP890627-0238	980	0.018719031014865113	 Proxi
56	 Q0	AP890208-0047	981	0.01871901244561368	 Proxi
56	 Q0	AP890409-0077	982	0.018717964943365185	 Proxi
56	 Q0	AP890517-0228	983	0.018717219589257504	 Proxi
56	 Q0	AP890523-0016	984	0.01871649312023642	 Proxi
56	 Q0	AP890711-0090	985	0.018716053441920167	 Proxi
56	 Q0	AP891109-0189	986	0.018715800381645626	 Proxi
56	 Q0	AP891105-0097	987	0.018712697631575625	 Proxi
56	 Q0	AP890227-0250	988	0.018712565412016897	 Proxi
56	 Q0	AP891110-0211	989	0.01871153057037341	 Proxi
56	 Q0	AP890421-0029	990	0.01871050584149836	 Proxi
56	 Q0	AP891024-0241	991	0.018708600900035396	 Proxi
56	 Q0	AP891125-0137	992	0.018707902476045916	 Proxi
56	 Q0	AP890710-0259	993	0.018707300271129452	 Proxi
56	 Q0	AP890810-0207	994	0.01870693520781624	 Proxi
56	 Q0	AP890508-0185	995	0.018705654697914426	 Proxi
56	 Q0	AP890807-0022	996	0.018705526977667117	 Proxi
56	 Q0	AP890503-0251	997	0.018704353599544723	 Proxi
56	 Q0	AP890714-0247	998	0.01870362769551353	 Proxi
56	 Q0	AP890714-0249	999	0.018703155289229584	 Proxi
56	 Q0	AP890329-0263	1000	0.018703052682161915	 Proxi
71	 Q0	AP890923-0139	1	0.056847577906101565	 Proxi
71	 Q0	AP890421-0019	2	0.05643406537799818	 Proxi
71	 Q0	AP890404-0037	3	0.05634621704289795	 Proxi
71	 Q0	AP891103-0071	4	0.055970149253731345	 Proxi
71	 Q0	AP890407-0229	5	0.05521309653133921	 Proxi
71	 Q0	AP890612-0075	6	0.05495679437663167	 Proxi
71	 Q0	AP890322-0229	7	0.05446643766724233	 Proxi
71	 Q0	AP890427-0175	8	0.054037997244378154	 Proxi
71	 Q0	AP891106-0123	9	0.05397415002084676	 Proxi
71	 Q0	AP890201-0159	10	0.04740910355995243	 Proxi
71	 Q0	AP890102-0089	11	0.047387521812801904	 Proxi
71	 Q0	AP890417-0162	12	0.047383926765122396	 Proxi
71	 Q0	AP890928-0052	13	0.04738362720243777	 Proxi
71	 Q0	AP890710-0115	14	0.04738153036969605	 Proxi
71	 Q0	AP891115-0148	15	0.047344234938654764	 Proxi
71	 Q0	AP890325-0089	16	0.04734154172881956	 Proxi
71	 Q0	AP890412-0084	17	0.047314125336603494	 Proxi
71	 Q0	AP890716-0025	18	0.047282742588580125	 Proxi
71	 Q0	AP890726-0200	19	0.0472816227457475	 Proxi
71	 Q0	AP891001-0049	20	0.047268608455196065	 Proxi
71	 Q0	AP890320-0187	21	0.0472551525196422	 Proxi
71	 Q0	AP890816-0009	22	0.0472219241040145	 Proxi
71	 Q0	AP890113-0065	23	0.04719217615040807	 Proxi
71	 Q0	AP890828-0082	24	0.04718920594356272	 Proxi
71	 Q0	AP890315-0148	25	0.04718384293571478	 Proxi
71	 Q0	AP891125-0065	26	0.047181438386034544	 Proxi
71	 Q0	AP890224-0166	27	0.04716533790234372	 Proxi
71	 Q0	AP890802-0174	28	0.0471516125155749	 Proxi
71	 Q0	AP890518-0033	29	0.04713675024783891	 Proxi
71	 Q0	AP890422-0104	30	0.04712624773857268	 Proxi
71	 Q0	AP890110-0096	31	0.04711488564593907	 Proxi
71	 Q0	AP890411-0044	32	0.04711257725704319	 Proxi
71	 Q0	AP890718-0086	33	0.047106325706594884	 Proxi
71	 Q0	AP890910-0053	34	0.04710607074750894	 Proxi
71	 Q0	AP890518-0145	35	0.047066404695268724	 Proxi
71	 Q0	AP890920-0016	36	0.04706402602735399	 Proxi
71	 Q0	AP890212-0001	37	0.047017086774507694	 Proxi
71	 Q0	AP890930-0063	38	0.0469956255247161	 Proxi
71	 Q0	AP890124-0222	39	0.046989275834628065	 Proxi
71	 Q0	AP891128-0014	40	0.04698470074505665	 Proxi
71	 Q0	AP891102-0097	41	0.046974476990093	 Proxi
71	 Q0	AP890727-0199	42	0.04696913186125457	 Proxi
71	 Q0	AP891025-0089	43	0.0469088817099615	 Proxi
71	 Q0	AP890930-0078	44	0.04688428049689755	 Proxi
71	 Q0	AP890816-0022	45	0.04687884738015115	 Proxi
71	 Q0	AP890124-0044	46	0.04687826202481195	 Proxi
71	 Q0	AP890927-0204	47	0.046865328499425235	 Proxi
71	 Q0	AP891101-0201	48	0.0468352990253707	 Proxi
71	 Q0	AP890818-0064	49	0.04680098528390071	 Proxi
71	 Q0	AP890206-0187	50	0.04679127489637044	 Proxi
71	 Q0	AP891207-0081	51	0.0467608839988618	 Proxi
71	 Q0	AP890730-0025	52	0.046735169478144996	 Proxi
71	 Q0	AP890625-0036	53	0.046685576746918686	 Proxi
71	 Q0	AP890426-0205	54	0.04665767699213087	 Proxi
71	 Q0	AP890426-0152	55	0.04663884145955859	 Proxi
71	 Q0	AP890727-0186	56	0.046635239029328944	 Proxi
71	 Q0	AP891221-0145	57	0.046620341124447254	 Proxi
71	 Q0	AP890406-0179	58	0.046593464911172326	 Proxi
71	 Q0	AP891222-0217	59	0.046577574555697304	 Proxi
71	 Q0	AP891228-0016	60	0.04657139789970889	 Proxi
71	 Q0	AP891012-0229	61	0.04656294057772186	 Proxi
71	 Q0	AP890405-0147	62	0.04656205745498685	 Proxi
71	 Q0	AP891015-0026	63	0.04652940544706767	 Proxi
71	 Q0	AP890408-0061	64	0.04652646607326734	 Proxi
71	 Q0	AP890923-0063	65	0.04650751882071572	 Proxi
71	 Q0	AP890405-0221	66	0.046494450967766374	 Proxi
71	 Q0	AP891205-0068	67	0.04649368065483345	 Proxi
71	 Q0	AP890922-0085	68	0.04648401480414819	 Proxi
71	 Q0	AP890409-0066	69	0.04648015581918903	 Proxi
71	 Q0	AP890425-0200	70	0.046428074436727515	 Proxi
71	 Q0	AP890121-0003	71	0.04642316918033202	 Proxi
71	 Q0	AP891030-0184	72	0.04635774145842023	 Proxi
71	 Q0	AP890927-0063	73	0.04635334710978824	 Proxi
71	 Q0	AP891102-0121	74	0.04634716170991981	 Proxi
71	 Q0	AP890302-0210	75	0.04632787630741246	 Proxi
71	 Q0	AP890710-0155	76	0.046313847398084265	 Proxi
71	 Q0	AP890114-0137	77	0.04628663568244333	 Proxi
71	 Q0	AP891103-0212	78	0.04628488743136251	 Proxi
71	 Q0	AP890923-0039	79	0.04628372618724388	 Proxi
71	 Q0	AP890512-0161	80	0.0462758088783806	 Proxi
71	 Q0	AP890419-0067	81	0.04626761898742178	 Proxi
71	 Q0	AP890828-0007	82	0.046180476587572336	 Proxi
71	 Q0	AP890204-0098	83	0.04616930641756519	 Proxi
71	 Q0	AP890420-0172	84	0.046161429140152546	 Proxi
71	 Q0	AP891017-0193	85	0.0461489799145975	 Proxi
71	 Q0	AP891021-0072	86	0.0461186377458449	 Proxi
71	 Q0	AP890821-0050	87	0.04611443210930828	 Proxi
71	 Q0	AP891129-0111	88	0.046107269716467156	 Proxi
71	 Q0	AP890306-0041	89	0.04609563341158307	 Proxi
71	 Q0	AP891105-0083	90	0.046088342844128403	 Proxi
71	 Q0	AP890114-0065	91	0.04606866002214839	 Proxi
71	 Q0	AP890926-0128	92	0.04601033258807331	 Proxi
71	 Q0	AP890504-0005	93	0.04599473082341941	 Proxi
71	 Q0	AP891102-0111	94	0.045984640182042284	 Proxi
71	 Q0	AP890322-0125	95	0.04591452493813722	 Proxi
71	 Q0	AP890426-0064	96	0.04591069374755122	 Proxi
71	 Q0	AP891012-0204	97	0.045850092332599734	 Proxi
71	 Q0	AP891217-0061	98	0.04584806268220652	 Proxi
71	 Q0	AP890202-0090	99	0.04580692853487329	 Proxi
71	 Q0	AP890309-0197	100	0.04579930541937361	 Proxi
71	 Q0	AP890124-0095	101	0.04576377176858502	 Proxi
71	 Q0	AP890717-0138	102	0.04574915425716906	 Proxi
71	 Q0	AP890902-0016	103	0.04574704352612897	 Proxi
71	 Q0	AP890915-0180	104	0.04573998963900787	 Proxi
71	 Q0	AP890814-0088	105	0.045725055179959395	 Proxi
71	 Q0	AP890328-0149	106	0.045700894436303	 Proxi
71	 Q0	AP890426-0138	107	0.045691410647205395	 Proxi
71	 Q0	AP890515-0004	108	0.045650688398461224	 Proxi
71	 Q0	AP890429-0075	109	0.04560970984259435	 Proxi
71	 Q0	AP891005-0035	110	0.045583577267640715	 Proxi
71	 Q0	AP891102-0085	111	0.04553866365180923	 Proxi
71	 Q0	AP890913-0097	112	0.04553008903802284	 Proxi
71	 Q0	AP891029-0024	113	0.04551172242906176	 Proxi
71	 Q0	AP891214-0037	114	0.04550399069049697	 Proxi
71	 Q0	AP890816-0090	115	0.045498462335103594	 Proxi
71	 Q0	AP890424-0138	116	0.04549481144014174	 Proxi
71	 Q0	AP891023-0019	117	0.04548812131849261	 Proxi
71	 Q0	AP890710-0135	118	0.045466322062066744	 Proxi
71	 Q0	AP890404-0039	119	0.04545052557105316	 Proxi
71	 Q0	AP890112-0151	120	0.04538558786346397	 Proxi
71	 Q0	AP890310-0185	121	0.04530279846735543	 Proxi
71	 Q0	AP890907-0169	122	0.04528979777725769	 Proxi
71	 Q0	AP890206-0156	123	0.04528144597487732	 Proxi
71	 Q0	AP891023-0029	124	0.04526644975834729	 Proxi
71	 Q0	AP891101-0121	125	0.04523413644208703	 Proxi
71	 Q0	AP890408-0052	126	0.045181389059152866	 Proxi
71	 Q0	AP890113-0101	127	0.045175291519825876	 Proxi
71	 Q0	AP890320-0125	128	0.04516883034840014	 Proxi
71	 Q0	AP890504-0147	129	0.04516092331807954	 Proxi
71	 Q0	AP890823-0152	130	0.04502566114630334	 Proxi
71	 Q0	AP890217-0054	131	0.044980970805042424	 Proxi
71	 Q0	AP890509-0193	132	0.04496129913492184	 Proxi
71	 Q0	AP890510-0100	133	0.04494680346678299	 Proxi
71	 Q0	AP890214-0110	134	0.044930329552276535	 Proxi
71	 Q0	AP891120-0152	135	0.044900800556909155	 Proxi
71	 Q0	AP890123-0043	136	0.04488642470144206	 Proxi
71	 Q0	AP890520-0067	137	0.04486105402927508	 Proxi
71	 Q0	AP890224-0072	138	0.0448278698378351	 Proxi
71	 Q0	AP890923-0098	139	0.04477828900798867	 Proxi
71	 Q0	AP890914-0010	140	0.04477583682536477	 Proxi
71	 Q0	AP890301-0118	141	0.04467729899958263	 Proxi
71	 Q0	AP890411-0100	142	0.044648781875059246	 Proxi
71	 Q0	AP890302-0092	143	0.04463946989048787	 Proxi
71	 Q0	AP890127-0179	144	0.04455123549953586	 Proxi
71	 Q0	AP890710-0111	145	0.044520612917301694	 Proxi
71	 Q0	AP890302-0130	146	0.0444685877433455	 Proxi
71	 Q0	AP890920-0008	147	0.04443883348062114	 Proxi
71	 Q0	AP890113-0130	148	0.04443601656079138	 Proxi
71	 Q0	AP891214-0088	149	0.044419451043825504	 Proxi
71	 Q0	AP891204-0150	150	0.04440177607104284	 Proxi
71	 Q0	AP890130-0212	151	0.04438979791292286	 Proxi
71	 Q0	AP890921-0133	152	0.04438972027530467	 Proxi
71	 Q0	AP890404-0154	153	0.04438439538099237	 Proxi
71	 Q0	AP890409-0047	154	0.04434568775325718	 Proxi
71	 Q0	AP890423-0011	155	0.044274094594765535	 Proxi
71	 Q0	AP891208-0166	156	0.04418569369642722	 Proxi
71	 Q0	AP890728-0113	157	0.04418015650954658	 Proxi
71	 Q0	AP890106-0091	158	0.044160786991376474	 Proxi
71	 Q0	AP890705-0138	159	0.04415157548750039	 Proxi
71	 Q0	AP890118-0249	160	0.04414418962753537	 Proxi
71	 Q0	AP890925-0066	161	0.044131295338750307	 Proxi
71	 Q0	AP891025-0158	162	0.044099795149338664	 Proxi
71	 Q0	AP890206-0073	163	0.04403087846972167	 Proxi
71	 Q0	AP890329-0031	164	0.043929182746663464	 Proxi
71	 Q0	AP890410-0079	165	0.04392622670866381	 Proxi
71	 Q0	AP890303-0105	166	0.04392423543390193	 Proxi
71	 Q0	AP890103-0196	167	0.043861034097296345	 Proxi
71	 Q0	AP891126-0016	168	0.04382832693972736	 Proxi
71	 Q0	AP890315-0178	169	0.04382303839732888	 Proxi
71	 Q0	AP890326-0040	170	0.04377923884182577	 Proxi
71	 Q0	AP890627-0126	171	0.043777578293907174	 Proxi
71	 Q0	AP890511-0008	172	0.04375939279895937	 Proxi
71	 Q0	AP890517-0172	173	0.04369978938341047	 Proxi
71	 Q0	AP890404-0092	174	0.043543382227474677	 Proxi
71	 Q0	AP890520-0043	175	0.04349695268441949	 Proxi
71	 Q0	AP890127-0064	176	0.04341511161630514	 Proxi
71	 Q0	AP890407-0081	177	0.04332777525137689	 Proxi
71	 Q0	AP891102-0208	178	0.0432469028004505	 Proxi
71	 Q0	AP890207-0115	179	0.04304246772604401	 Proxi
71	 Q0	AP891222-0127	180	0.04286021559795536	 Proxi
71	 Q0	AP890925-0180	181	0.04269671437413943	 Proxi
71	 Q0	AP890901-0058	182	0.042630437120105245	 Proxi
71	 Q0	AP890527-0052	183	0.042596117966264634	 Proxi
71	 Q0	AP890223-0205	184	0.042571616394022904	 Proxi
71	 Q0	AP890926-0074	185	0.04241567360129267	 Proxi
71	 Q0	AP891218-0189	186	0.042321453405312466	 Proxi
71	 Q0	AP890902-0102	187	0.04228583708891403	 Proxi
71	 Q0	AP891201-0024	188	0.04228563488454348	 Proxi
71	 Q0	AP890322-0242	189	0.042243915992069	 Proxi
71	 Q0	AP890309-0171	190	0.0418004195839547	 Proxi
71	 Q0	AP891107-0207	191	0.04163349885650026	 Proxi
71	 Q0	AP890708-0094	192	0.041529446716518856	 Proxi
71	 Q0	AP891105-0025	193	0.04126304082703013	 Proxi
71	 Q0	AP890902-0067	194	0.04108481598676191	 Proxi
71	 Q0	AP891225-0061	195	0.040813874820589666	 Proxi
71	 Q0	AP890408-0070	196	0.040637560987941454	 Proxi
71	 Q0	AP890910-0017	197	0.04050180569235043	 Proxi
71	 Q0	AP890405-0228	198	0.04033506212926171	 Proxi
71	 Q0	AP890904-0008	199	0.039735183009261016	 Proxi
71	 Q0	AP890831-0207	200	0.039735183009261016	 Proxi
71	 Q0	AP890718-0182	201	0.03934121632297085	 Proxi
71	 Q0	AP891208-0189	202	0.03811302657815695	 Proxi
71	 Q0	AP890920-0156	203	0.03798370864854974	 Proxi
71	 Q0	AP890123-0183	204	0.03795224953793959	 Proxi
71	 Q0	AP890520-0111	205	0.03793256152337572	 Proxi
71	 Q0	AP890529-0095	206	0.03792704294307781	 Proxi
71	 Q0	AP890708-0140	207	0.0379232048776477	 Proxi
71	 Q0	AP890806-0015	208	0.037917571047985474	 Proxi
71	 Q0	AP891109-0154	209	0.037910736527968336	 Proxi
71	 Q0	AP890401-0121	210	0.03790473176135464	 Proxi
71	 Q0	AP890119-0198	211	0.037898515915354085	 Proxi
71	 Q0	AP890727-0163	212	0.037896120640618876	 Proxi
71	 Q0	AP890406-0109	213	0.03789263332300435	 Proxi
71	 Q0	AP890128-0148	214	0.037879554655870444	 Proxi
71	 Q0	AP891129-0045	215	0.037877542763948065	 Proxi
71	 Q0	AP890208-0001	216	0.03786811840418343	 Proxi
71	 Q0	AP890516-0011	217	0.03786764009321654	 Proxi
71	 Q0	AP890308-0088	218	0.03786566163730413	 Proxi
71	 Q0	AP891107-0069	219	0.03786071760738487	 Proxi
71	 Q0	AP890713-0123	220	0.03785696234521102	 Proxi
71	 Q0	AP890821-0054	221	0.03785496925388588	 Proxi
71	 Q0	AP890505-0133	222	0.03785385121790652	 Proxi
71	 Q0	AP890505-0185	223	0.0378506594136437	 Proxi
71	 Q0	AP890124-0121	224	0.037848983567570306	 Proxi
71	 Q0	AP890826-0081	225	0.037840705282037035	 Proxi
71	 Q0	AP890509-0051	226	0.03783151572625257	 Proxi
71	 Q0	AP890922-0111	227	0.03783031988873435	 Proxi
71	 Q0	AP890103-0197	228	0.03783025662408552	 Proxi
71	 Q0	AP890209-0052	229	0.037830080730302626	 Proxi
71	 Q0	AP891129-0216	230	0.037821712089801285	 Proxi
71	 Q0	AP890124-0204	231	0.03781895504252734	 Proxi
71	 Q0	AP890511-0132	232	0.037815604632031895	 Proxi
71	 Q0	AP890629-0133	233	0.03780699201599332	 Proxi
71	 Q0	AP890401-0006	234	0.037806133079103715	 Proxi
71	 Q0	AP890216-0165	235	0.0378047470733541	 Proxi
71	 Q0	AP890926-0192	236	0.03779575366984372	 Proxi
71	 Q0	AP890626-0152	237	0.037795474655542914	 Proxi
71	 Q0	AP890413-0080	238	0.037791652974038775	 Proxi
71	 Q0	AP890116-0090	239	0.03778691116029086	 Proxi
71	 Q0	AP890531-0114	240	0.037777328549047355	 Proxi
71	 Q0	AP890530-0227	241	0.037777007218737196	 Proxi
71	 Q0	AP890814-0057	242	0.037775631435082606	 Proxi
71	 Q0	AP890705-0043	243	0.03777258074710827	 Proxi
71	 Q0	AP891217-0023	244	0.03776826202837041	 Proxi
71	 Q0	AP891114-0034	245	0.03776826202837041	 Proxi
71	 Q0	AP890513-0071	246	0.03776784923236593	 Proxi
71	 Q0	AP890104-0220	247	0.0377670276441019	 Proxi
71	 Q0	AP890419-0178	248	0.03776639473850629	 Proxi
71	 Q0	AP890412-0207	249	0.037764465003412455	 Proxi
71	 Q0	AP891028-0159	250	0.037763987715329295	 Proxi
71	 Q0	AP890106-0060	251	0.0377620962642588	 Proxi
71	 Q0	AP890527-0070	252	0.037757813488548654	 Proxi
71	 Q0	AP890701-0069	253	0.03775615500028488	 Proxi
71	 Q0	AP890316-0045	254	0.037754708267699104	 Proxi
71	 Q0	AP890831-0064	255	0.03775038034455113	 Proxi
71	 Q0	AP890730-0002	256	0.037748030000949395	 Proxi
71	 Q0	AP890912-0062	257	0.03774610498372468	 Proxi
71	 Q0	AP890207-0143	258	0.0377375182463302	 Proxi
71	 Q0	AP890410-0098	259	0.03773727978161413	 Proxi
71	 Q0	AP890927-0191	260	0.037735610612982515	 Proxi
71	 Q0	AP890901-0030	261	0.03773513373477989	 Proxi
71	 Q0	AP891026-0165	262	0.03773154889274364	 Proxi
71	 Q0	AP890112-0138	263	0.03773107436134273	 Proxi
71	 Q0	AP890501-0129	264	0.03771435803328482	 Proxi
71	 Q0	AP890915-0103	265	0.03771365697266329	 Proxi
71	 Q0	AP891123-0096	266	0.03771294153355845	 Proxi
71	 Q0	AP890902-0059	267	0.03771030136604934	 Proxi
71	 Q0	AP891122-0077	268	0.03770985903033596	 Proxi
71	 Q0	AP891026-0075	269	0.037707457402080105	 Proxi
71	 Q0	AP890601-0015	270	0.03770652345601011	 Proxi
71	 Q0	AP890202-0159	271	0.03770197486535009	 Proxi
71	 Q0	AP891114-0192	272	0.03769003111324716	 Proxi
71	 Q0	AP890812-0106	273	0.03768260817300088	 Proxi
71	 Q0	AP891008-0065	274	0.037682369762998394	 Proxi
71	 Q0	AP890815-0009	275	0.037681287528175726	 Proxi
71	 Q0	AP891110-0097	276	0.037677641227937084	 Proxi
71	 Q0	AP890116-0073	277	0.03767549765160279	 Proxi
71	 Q0	AP891101-0153	278	0.03767259754963662	 Proxi
71	 Q0	AP890423-0073	279	0.037671730410889684	 Proxi
71	 Q0	AP890716-0066	280	0.037668263601901134	 Proxi
71	 Q0	AP890419-0196	281	0.0376673560121679	 Proxi
71	 Q0	AP890315-0106	282	0.03765997268450604	 Proxi
71	 Q0	AP891127-0007	283	0.03765365456370627	 Proxi
71	 Q0	AP890821-0112	284	0.037650507271096284	 Proxi
71	 Q0	AP891128-0155	285	0.03764931807988478	 Proxi
71	 Q0	AP890721-0177	286	0.0376461664875798	 Proxi
71	 Q0	AP890921-0208	287	0.03763909413562704	 Proxi
71	 Q0	AP890828-0151	288	0.037637905665262615	 Proxi
71	 Q0	AP890131-0111	289	0.037637840058137695	 Proxi
71	 Q0	AP891023-0193	290	0.03763641304004398	 Proxi
71	 Q0	AP890410-0022	291	0.03763410306440104	 Proxi
71	 Q0	AP890809-0131	292	0.03762866053861872	 Proxi
71	 Q0	AP890402-0002	293	0.03762697525836979	 Proxi
71	 Q0	AP890103-0114	294	0.037623186205675105	 Proxi
71	 Q0	AP891028-0115	295	0.037613751263902935	 Proxi
71	 Q0	AP890517-0073	296	0.037613357920529465	 Proxi
71	 Q0	AP890228-0041	297	0.03761295585473355	 Proxi
71	 Q0	AP890915-0003	298	0.037611932758250505	 Proxi
71	 Q0	AP890912-0224	299	0.037611932758250505	 Proxi
71	 Q0	AP890528-0015	300	0.03761081532255005	 Proxi
71	 Q0	AP891206-0154	301	0.037608351787409046	 Proxi
71	 Q0	AP890416-0062	302	0.037602641800675636	 Proxi
71	 Q0	AP890419-0172	303	0.03760026315123605	 Proxi
71	 Q0	AP890404-0099	304	0.03759622013776004	 Proxi
71	 Q0	AP890414-0163	305	0.03759203665665982	 Proxi
71	 Q0	AP890726-0232	306	0.037590708425699615	 Proxi
71	 Q0	AP890921-0051	307	0.03758520575612219	 Proxi
71	 Q0	AP890517-0194	308	0.03758338338971262	 Proxi
71	 Q0	AP891122-0160	309	0.03757950117159621	 Proxi
71	 Q0	AP890912-0225	310	0.03757931622312719	 Proxi
71	 Q0	AP890611-0041	311	0.037576755080078496	 Proxi
71	 Q0	AP891003-0088	312	0.0375763863409203	 Proxi
71	 Q0	AP890726-0057	313	0.03757636252219014	 Proxi
71	 Q0	AP891220-0242	314	0.03756982799431908	 Proxi
71	 Q0	AP890122-0070	315	0.037569144694370955	 Proxi
71	 Q0	AP891025-0159	316	0.037562720390288296	 Proxi
71	 Q0	AP890127-0237	317	0.0375596334906732	 Proxi
71	 Q0	AP891219-0065	318	0.0375556004852406	 Proxi
71	 Q0	AP890918-0187	319	0.0375553632015568	 Proxi
71	 Q0	AP890921-0003	320	0.0375551259208714	 Proxi
71	 Q0	AP890503-0070	321	0.03755168097507934	 Proxi
71	 Q0	AP890316-0117	322	0.037549182090760726	 Proxi
71	 Q0	AP891122-0164	323	0.03754824608503945	 Proxi
71	 Q0	AP890320-0167	324	0.03754492568707088	 Proxi
71	 Q0	AP891209-0124	325	0.037536493813429724	 Proxi
71	 Q0	AP890221-0042	326	0.03753293609922849	 Proxi
71	 Q0	AP890314-0176	327	0.037532497034251246	 Proxi
71	 Q0	AP890630-0001	328	0.0375215059204534	 Proxi
71	 Q0	AP890314-0066	329	0.037519752228051324	 Proxi
71	 Q0	AP890902-0055	330	0.03751500979586678	 Proxi
71	 Q0	AP890516-0177	331	0.03750845710744795	 Proxi
71	 Q0	AP890314-0041	332	0.03750584843388424	 Proxi
71	 Q0	AP890313-0061	333	0.03750126351966036	 Proxi
71	 Q0	AP890209-0089	334	0.0375	 Proxi
71	 Q0	AP890407-0005	335	0.03749960516756688	 Proxi
71	 Q0	AP890517-0214	336	0.03749889449013885	 Proxi
71	 Q0	AP891216-0128	337	0.037497627933455624	 Proxi
71	 Q0	AP890504-0201	338	0.03746871286628069	 Proxi
71	 Q0	AP890319-0027	339	0.03746005631663872	 Proxi
71	 Q0	AP891223-0129	340	0.03745871773984756	 Proxi
71	 Q0	AP890928-0045	341	0.037453798767967145	 Proxi
71	 Q0	AP891024-0063	342	0.03745280517217431	 Proxi
71	 Q0	AP891004-0169	343	0.03744769081001808	 Proxi
