AP890101-0025 5:0.3220164609053498 11:0.1697530864197531 16:0.1286008230452675 7:0.12448559670781893 10:0.09156378600823045 3:0.08333333333333333 8:0.029835390946502057 19:0.013374485596707819 2:0.013374485596707819 15:0.0051440329218107 18:0.0051440329218107 0:0.0051440329218107 12:0.00102880658436214 13:0.00102880658436214 14:0.00102880658436214 17:0.00102880658436214 1:0.00102880658436214 4:0.00102880658436214 6:0.00102880658436214 9:0.00102880658436214
AP890202-0038 7:0.3462121212121212 19:0.33106060606060606 11:0.11893939393939394 5:0.09166666666666666 17:0.03409090909090909 8:0.03106060606060606 15:0.006818181818181818 0:0.006818181818181818 4:0.006818181818181818 6:0.006818181818181818 14:0.003787878787878788 18:0.003787878787878788 2:0.003787878787878788 3:0.003787878787878788 12:7.575757575757576E-4 13:7.575757575757576E-4 16:7.575757575757576E-4 1:7.575757575757576E-4 9:7.575757575757576E-4 10:7.575757575757576E-4
AP890202-0050 16:0.7114197530864198 17:0.07561728395061729 10:0.07561728395061729 3:0.044753086419753084 7:0.038580246913580245 0:0.013888888888888888 2:0.007716049382716049 4:0.007716049382716049 6:0.007716049382716049 11:0.0015432098765432098 12:0.0015432098765432098 13:0.0015432098765432098 14:0.0015432098765432098 15:0.0015432098765432098 18:0.0015432098765432098 19:0.0015432098765432098 1:0.0015432098765432098 5:0.0015432098765432098 8:0.0015432098765432098 9:0.0015432098765432098
AP890202-0065 12:0.1952054794520548 7:0.1541095890410959 4:0.1267123287671233 5:0.1267123287671233 14:0.08561643835616438 6:0.08561643835616438 16:0.07191780821917808 19:0.05821917808219178 9:0.030821917808219176 13:0.017123287671232876 17:0.017123287671232876 11:0.003424657534246575 15:0.003424657534246575 18:0.003424657534246575 0:0.003424657534246575 1:0.003424657534246575 2:0.003424657534246575 3:0.003424657534246575 8:0.003424657534246575 10:0.003424657534246575
AP890202-0109 16:0.5599112426035503 12:0.20784023668639054 14:0.053994082840236685 7:0.05103550295857988 2:0.04807692307692308 11:0.01849112426035503 19:0.015532544378698224 3:0.015532544378698224 18:0.009615384615384616 9:0.006656804733727811 4:0.0036982248520710057 5:0.0036982248520710057 13:7.396449704142012E-4 15:7.396449704142012E-4 17:7.396449704142012E-4 0:7.396449704142012E-4 1:7.396449704142012E-4 6:7.396449704142012E-4 8:7.396449704142012E-4 10:7.396449704142012E-4
AP890202-0198 16:0.5639671361502347 12:0.18368544600938966 7:0.06631455399061033 15:0.052230046948356805 14:0.04988262910798122 11:0.04518779342723005 2:0.01936619718309859 17:0.009976525821596244 18:0.0029342723004694834 13:5.868544600938967E-4 19:5.868544600938967E-4 0:5.868544600938967E-4 1:5.868544600938967E-4 3:5.868544600938967E-4 4:5.868544600938967E-4 5:5.868544600938967E-4 6:5.868544600938967E-4 8:5.868544600938967E-4 9:5.868544600938967E-4 10:5.868544600938967E-4
AP890203-0090 9:0.3561046511627907 2:0.22238372093023256 12:0.14098837209302326 19:0.08866279069767442 7:0.059593023255813955 15:0.030523255813953487 14:0.024709302325581394 6:0.0188953488372093 18:0.01308139534883721 0:0.01308139534883721 16:0.007267441860465116 3:0.007267441860465116 5:0.007267441860465116 11:0.0014534883720930232 13:0.0014534883720930232 17:0.0014534883720930232 1:0.0014534883720930232 4:0.0014534883720930232 8:0.0014534883720930232 10:0.0014534883720930232
AP890203-0096 16:0.4733009708737864 2:0.2273462783171521 7:0.11084142394822007 12:0.0784789644012945 15:0.06877022653721683 4:0.010517799352750809 17:0.007281553398058253 18:0.007281553398058253 6:0.0040453074433656954 10:0.0040453074433656954 11:8.090614886731392E-4 13:8.090614886731392E-4 14:8.090614886731392E-4 19:8.090614886731392E-4 0:8.090614886731392E-4 1:8.090614886731392E-4 3:8.090614886731392E-4 5:8.090614886731392E-4 8:8.090614886731392E-4 9:8.090614886731392E-4
AP890203-0152 16:0.5872844827586207 4:0.08728448275862069 15:0.07435344827586207 7:0.07004310344827586 17:0.06573275862068965 11:0.03987068965517242 18:0.018318965517241378 5:0.014008620689655173 3:0.009698275862068966 10:0.009698275862068966 12:0.005387931034482759 13:0.005387931034482759 8:0.005387931034482759 14:0.0010775862068965517 19:0.0010775862068965517 0:0.0010775862068965517 1:0.0010775862068965517 2:0.0010775862068965517 6:0.0010775862068965517 9:0.0010775862068965517
AP890203-0154 9:0.37267657992565056 2:0.2053903345724907 7:0.13475836431226765 12:0.1050185873605948 19:0.041821561338289966 14:0.02695167286245353 4:0.02695167286245353 11:0.023234200743494422 17:0.019516728624535316 8:0.015799256505576207 15:0.012081784386617101 5:0.004646840148698885 6:0.004646840148698885 13:9.293680297397769E-4 16:9.293680297397769E-4 18:9.293680297397769E-4 0:9.293680297397769E-4 1:9.293680297397769E-4 3:9.293680297397769E-4 10:9.293680297397769E-4
AP890203-0183 19:0.3583032490974729 3:0.14530685920577618 17:0.11281588447653429 7:0.11281588447653429 15:0.09476534296028881 8:0.055054151624548735 18:0.02256317689530686 2:0.02256317689530686 1:0.01895306859205776 9:0.015342960288808664 16:0.011732851985559567 0:0.008122743682310469 12:0.004512635379061372 14:0.004512635379061372 6:0.004512635379061372 10:0.004512635379061372 11:9.025270758122744E-4 13:9.025270758122744E-4 4:9.025270758122744E-4 5:9.025270758122744E-4
AP890203-0211 12:0.2069707401032702 14:0.20180722891566266 10:0.1364027538726334 1:0.12263339070567986 3:0.08304647160068847 11:0.07271944922547333 7:0.06583476764199656 15:0.03313253012048193 18:0.027969018932874356 16:0.0193631669535284 5:0.014199655765920827 2:0.005593803786574871 8:0.00387263339070568 17:0.0021514629948364886 9:0.0021514629948364886 13:4.302925989672978E-4 19:4.302925989672978E-4 0:4.302925989672978E-4 4:4.302925989672978E-4 6:4.302925989672978E-4
AP890203-0212 12:0.6202770780856424 2:0.09886649874055416 3:0.07619647355163728 10:0.07619647355163728 4:0.030856423173803528 14:0.023299748110831235 11:0.015743073047858942 5:0.015743073047858942 18:0.01322418136020151 7:0.01322418136020151 15:0.0031486146095717885 16:0.0031486146095717885 17:0.0031486146095717885 1:0.0031486146095717885 13:6.297229219143577E-4 19:6.297229219143577E-4 0:6.297229219143577E-4 6:6.297229219143577E-4 8:6.297229219143577E-4 9:6.297229219143577E-4
AP890204-0023 16:0.5545685279187818 17:0.10279187817258884 7:0.10279187817258884 12:0.07233502538071065 14:0.06725888324873096 11:0.05203045685279188 5:0.0266497461928934 13:0.006345177664974619 15:0.0012690355329949238 18:0.0012690355329949238 19:0.0012690355329949238 0:0.0012690355329949238 1:0.0012690355329949238 2:0.0012690355329949238 3:0.0012690355329949238 4:0.0012690355329949238 6:0.0012690355329949238 8:0.0012690355329949238 9:0.0012690355329949238 10:0.0012690355329949238
AP890204-0078 16:0.317816091954023 17:0.21436781609195402 2:0.1385057471264368 11:0.10402298850574712 7:0.08563218390804597 9:0.03505747126436782 4:0.028160919540229885 18:0.01896551724137931 6:0.016666666666666666 15:0.014367816091954023 5:0.014367816091954023 10:0.005172413793103448 0:0.0028735632183908046 12:5.747126436781609E-4 13:5.747126436781609E-4 14:5.747126436781609E-4 19:5.747126436781609E-4 1:5.747126436781609E-4 3:5.747126436781609E-4 8:5.747126436781609E-4
AP890204-0105 16:0.4250663129973475 2:0.1253315649867374 11:0.08023872679045092 17:0.07758620689655173 10:0.07228116710875332 5:0.0616710875331565 12:0.035145888594164454 4:0.029840848806366047 14:0.02453580901856764 7:0.021883289124668436 0:0.016578249336870028 18:0.011273209549071617 15:0.005968169761273209 3:0.0033156498673740055 6:0.0033156498673740055 9:0.0033156498673740055 13:6.63129973474801E-4 19:6.63129973474801E-4 1:6.63129973474801E-4 8:6.63129973474801E-4
AP890206-0001 9:0.6377840909090909 14:0.06960227272727272 7:0.05823863636363636 19:0.052556818181818184 16:0.046875 17:0.03551136363636364 15:0.024147727272727272 2:0.024147727272727272 18:0.018465909090909092 12:0.01278409090909091 10:0.007102272727272727 11:0.0014204545454545455 13:0.0014204545454545455 0:0.0014204545454545455 1:0.0014204545454545455 3:0.0014204545454545455 4:0.0014204545454545455 5:0.0014204545454545455 6:0.0014204545454545455 8:0.0014204545454545455
AP890206-0075 16:0.4659090909090909 12:0.18516042780748662 2:0.17446524064171123 7:0.10227272727272728 17:0.032754010695187165 11:0.011363636363636364 10:0.008689839572192513 14:0.006016042780748663 6:0.006016042780748663 13:6.684491978609625E-4 15:6.684491978609625E-4 18:6.684491978609625E-4 19:6.684491978609625E-4 0:6.684491978609625E-4 1:6.684491978609625E-4 3:6.684491978609625E-4 4:6.684491978609625E-4 5:6.684491978609625E-4 8:6.684491978609625E-4 9:6.684491978609625E-4
AP890206-0134 16:0.6513840830449827 2:0.1773356401384083 12:0.08737024221453288 7:0.056228373702422146 17:0.007785467128027681 19:0.004325259515570935 3:0.004325259515570935 11:8.650519031141869E-4 13:8.650519031141869E-4 14:8.650519031141869E-4 15:8.650519031141869E-4 18:8.650519031141869E-4 0:8.650519031141869E-4 1:8.650519031141869E-4 4:8.650519031141869E-4 5:8.650519031141869E-4 6:8.650519031141869E-4 8:8.650519031141869E-4 9:8.650519031141869E-4 10:8.650519031141869E-4
AP890207-0056 19:0.25570342205323193 3:0.20627376425855512 15:0.18726235741444866 7:0.1112167300380228 17:0.0655893536121673 6:0.06178707224334601 8:0.04657794676806084 1:0.03517110266159696 14:0.012357414448669201 11:0.004752851711026616 9:0.004752851711026616 12:9.505703422053232E-4 13:9.505703422053232E-4 16:9.505703422053232E-4 18:9.505703422053232E-4 0:9.505703422053232E-4 2:9.505703422053232E-4 4:9.505703422053232E-4 5:9.505703422053232E-4 10:9.505703422053232E-4
AP890207-0108 16:0.5029620853080569 2:0.23045023696682465 12:0.12618483412322276 7:0.07879146919431279 17:0.01481042654028436 14:0.010071090047393365 9:0.010071090047393365 4:0.007701421800947867 18:0.00533175355450237 5:0.00533175355450237 3:0.002962085308056872 11:5.924170616113745E-4 13:5.924170616113745E-4 15:5.924170616113745E-4 19:5.924170616113745E-4 0:5.924170616113745E-4 1:5.924170616113745E-4 6:5.924170616113745E-4 8:5.924170616113745E-4 10:5.924170616113745E-4
AP890208-0031 2:0.38981481481481484 16:0.35648148148148145 12:0.11574074074074074 7:0.05648148148148148 3:0.04537037037037037 13:0.012037037037037037 11:0.008333333333333333 17:0.004629629629629629 14:9.25925925925926E-4 15:9.25925925925926E-4 18:9.25925925925926E-4 19:9.25925925925926E-4 0:9.25925925925926E-4 1:9.25925925925926E-4 4:9.25925925925926E-4 5:9.25925925925926E-4 6:9.25925925925926E-4 8:9.25925925925926E-4 9:9.25925925925926E-4 10:9.25925925925926E-4
AP890208-0128 2:0.6303680981595092 12:0.17638036809815952 7:0.13548057259713703 16:0.033231083844580775 14:0.010736196319018405 11:0.002556237218813906 17:0.002556237218813906 6:0.002556237218813906 13:5.112474437627812E-4 15:5.112474437627812E-4 18:5.112474437627812E-4 19:5.112474437627812E-4 0:5.112474437627812E-4 1:5.112474437627812E-4 3:5.112474437627812E-4 4:5.112474437627812E-4 5:5.112474437627812E-4 8:5.112474437627812E-4 9:5.112474437627812E-4 10:5.112474437627812E-4
AP890208-0218 2:0.6096673596673596 16:0.14397089397089397 7:0.12318087318087319 12:0.060810810810810814 14:0.02130977130977131 11:0.008835758835758836 13:0.008835758835758836 4:0.006756756756756757 17:0.004677754677754678 10:0.004677754677754678 15:0.002598752598752599 18:5.197505197505198E-4 19:5.197505197505198E-4 0:5.197505197505198E-4 1:5.197505197505198E-4 3:5.197505197505198E-4 5:5.197505197505198E-4 6:5.197505197505198E-4 8:5.197505197505198E-4 9:5.197505197505198E-4
AP890209-0122 2:0.6908284023668639 16:0.1208086785009862 7:0.11883629191321499 17:0.02021696252465483 11:0.01824457593688363 10:0.01232741617357002 12:0.008382642998027613 18:0.002465483234714004 4:0.002465483234714004 13:4.930966469428008E-4 14:4.930966469428008E-4 15:4.930966469428008E-4 19:4.930966469428008E-4 0:4.930966469428008E-4 1:4.930966469428008E-4 3:4.930966469428008E-4 5:4.930966469428008E-4 6:4.930966469428008E-4 8:4.930966469428008E-4 9:4.930966469428008E-4
AP890209-0178 2:0.5821167883211679 7:0.11739659367396593 16:0.10766423357664233 12:0.08576642335766424 4:0.054136253041362534 17:0.022506082725060828 3:0.012773722627737226 13:0.0030413625304136255 1:0.0030413625304136255 5:0.0030413625304136255 8:0.0030413625304136255 11:6.082725060827251E-4 14:6.082725060827251E-4 15:6.082725060827251E-4 18:6.082725060827251E-4 19:6.082725060827251E-4 0:6.082725060827251E-4 6:6.082725060827251E-4 9:6.082725060827251E-4 10:6.082725060827251E-4
AP890210-0060 16:0.7902892561983471 17:0.11260330578512397 2:0.03409090909090909 12:0.01756198347107438 11:0.009297520661157025 0:0.009297520661157025 1:0.009297520661157025 13:0.005165289256198347 14:0.0010330578512396695 15:0.0010330578512396695 18:0.0010330578512396695 19:0.0010330578512396695 3:0.0010330578512396695 4:0.0010330578512396695 5:0.0010330578512396695 6:0.0010330578512396695 7:0.0010330578512396695 8:0.0010330578512396695 9:0.0010330578512396695 10:0.0010330578512396695
AP890210-0162 2:0.61875 7:0.14017857142857143 12:0.07589285714285714 16:0.06517857142857143 4:0.029464285714285714 3:0.01875 10:0.015178571428571428 17:0.008035714285714285 15:0.004464285714285714 19:0.004464285714285714 0:0.004464285714285714 5:0.004464285714285714 9:0.004464285714285714 11:8.928571428571428E-4 13:8.928571428571428E-4 14:8.928571428571428E-4 18:8.928571428571428E-4 1:8.928571428571428E-4 6:8.928571428571428E-4 8:8.928571428571428E-4
AP890211-0083 8:0.45600558659217877 1:0.29678770949720673 7:0.10125698324022346 17:0.04259776536312849 15:0.02863128491620112 2:0.020251396648044692 19:0.011871508379888268 14:0.009078212290502794 6:0.009078212290502794 10:0.006284916201117319 11:0.0034916201117318434 12:0.0034916201117318434 13:0.0034916201117318434 9:0.0034916201117318434 16:6.983240223463687E-4 18:6.983240223463687E-4 0:6.983240223463687E-4 3:6.983240223463687E-4 4:6.983240223463687E-4 5:6.983240223463687E-4
AP890211-0103 2:0.6745426829268293 7:0.14405487804878048 16:0.11966463414634146 4:0.022103658536585365 11:0.012957317073170731 17:0.006859756097560976 18:0.0038109756097560975 19:0.0038109756097560975 6:0.0038109756097560975 12:7.621951219512195E-4 13:7.621951219512195E-4 14:7.621951219512195E-4 15:7.621951219512195E-4 0:7.621951219512195E-4 1:7.621951219512195E-4 3:7.621951219512195E-4 5:7.621951219512195E-4 8:7.621951219512195E-4 9:7.621951219512195E-4 10:7.621951219512195E-4
AP890211-0143 2:0.7455808080808081 16:0.10164141414141414 7:0.07133838383838384 11:0.028409090909090908 4:0.020833333333333332 18:0.010732323232323232 17:0.008207070707070708 15:0.005681818181818182 12:6.313131313131314E-4 13:6.313131313131314E-4 14:6.313131313131314E-4 19:6.313131313131314E-4 0:6.313131313131314E-4 1:6.313131313131314E-4 3:6.313131313131314E-4 5:6.313131313131314E-4 6:6.313131313131314E-4 8:6.313131313131314E-4 9:6.313131313131314E-4 10:6.313131313131314E-4
AP890212-0054 2:0.4739010989010989 17:0.12225274725274725 7:0.09478021978021978 11:0.08928571428571429 5:0.05631868131868132 12:0.04532967032967033 16:0.034340659340659344 9:0.034340659340659344 4:0.028846153846153848 6:0.006868131868131868 13:0.0013736263736263737 14:0.0013736263736263737 15:0.0013736263736263737 18:0.0013736263736263737 19:0.0013736263736263737 0:0.0013736263736263737 1:0.0013736263736263737 3:0.0013736263736263737 8:0.0013736263736263737 10:0.0013736263736263737
AP890213-0101 14:0.20081967213114754 7:0.13524590163934427 17:0.11885245901639344 4:0.11885245901639344 18:0.10245901639344263 11:0.0860655737704918 10:0.0860655737704918 12:0.05327868852459016 6:0.036885245901639344 8:0.020491803278688523 13:0.004098360655737705 15:0.004098360655737705 16:0.004098360655737705 19:0.004098360655737705 0:0.004098360655737705 1:0.004098360655737705 2:0.004098360655737705 3:0.004098360655737705 5:0.004098360655737705 9:0.004098360655737705
AP890213-0103 2:0.6449353448275862 3:0.11907327586206896 7:0.11260775862068965 16:0.08674568965517242 12:0.013469827586206896 15:0.004849137931034483 18:0.004849137931034483 14:0.0026939655172413795 17:0.0026939655172413795 19:0.0026939655172413795 11:5.387931034482759E-4 13:5.387931034482759E-4 0:5.387931034482759E-4 1:5.387931034482759E-4 4:5.387931034482759E-4 5:5.387931034482759E-4 6:5.387931034482759E-4 8:5.387931034482759E-4 9:5.387931034482759E-4 10:5.387931034482759E-4
AP890213-0133 2:0.24114173228346455 9:0.22145669291338582 7:0.13877952755905512 19:0.09940944881889764 1:0.0718503937007874 18:0.060039370078740155 0:0.05610236220472441 11:0.03248031496062992 3:0.01673228346456693 8:0.01673228346456693 10:0.012795275590551181 15:0.008858267716535433 16:0.008858267716535433 4:0.004921259842519685 6:0.004921259842519685 12:9.84251968503937E-4 13:9.84251968503937E-4 14:9.84251968503937E-4 17:9.84251968503937E-4 5:9.84251968503937E-4
AP890213-0144 2:0.4133275261324042 3:0.16594076655052264 7:0.1520034843205575 14:0.1328397212543554 16:0.03702090592334495 19:0.03005226480836237 10:0.028310104529616725 15:0.016114982578397212 12:0.009146341463414634 11:0.005662020905923345 9:0.0039198606271777 4:0.0021777003484320556 13:4.3554006968641115E-4 17:4.3554006968641115E-4 18:4.3554006968641115E-4 0:4.3554006968641115E-4 1:4.3554006968641115E-4 5:4.3554006968641115E-4 6:4.3554006968641115E-4 8:4.3554006968641115E-4
AP890214-0079 1:0.5563583815028902 6:0.14595375722543352 9:0.11705202312138728 7:0.059248554913294796 2:0.04190751445086705 4:0.030346820809248554 13:0.01878612716763006 12:0.0072254335260115606 5:0.0072254335260115606 11:0.001445086705202312 14:0.001445086705202312 15:0.001445086705202312 16:0.001445086705202312 17:0.001445086705202312 18:0.001445086705202312 19:0.001445086705202312 0:0.001445086705202312 3:0.001445086705202312 8:0.001445086705202312 10:0.001445086705202312
AP890214-0115 3:0.30288461538461536 2:0.30113636363636365 14:0.1368006993006993 16:0.09134615384615384 7:0.07910839160839161 10:0.030157342657342656 11:0.02666083916083916 12:0.014423076923076924 15:0.003933566433566434 17:0.0021853146853146855 0:0.0021853146853146855 5:0.0021853146853146855 8:0.0021853146853146855 9:0.0021853146853146855 13:4.3706293706293706E-4 18:4.3706293706293706E-4 19:4.3706293706293706E-4 1:4.3706293706293706E-4 4:4.3706293706293706E-4 6:4.3706293706293706E-4
AP890214-0125 1:0.35833333333333334 7:0.10681818181818181 9:0.10681818181818181 6:0.10378787878787879 18:0.09166666666666666 16:0.07651515151515151 17:0.055303030303030305 4:0.04015151515151515 15:0.012878787878787878 10:0.012878787878787878 13:0.009848484848484848 8:0.009848484848484848 12:0.003787878787878788 19:0.003787878787878788 3:0.003787878787878788 11:7.575757575757576E-4 14:7.575757575757576E-4 0:7.575757575757576E-4 2:7.575757575757576E-4 5:7.575757575757576E-4
AP890214-0155 2:0.6215753424657534 7:0.11929223744292237 3:0.10787671232876712 16:0.062214611872146115 14:0.027968036529680364 11:0.018835616438356163 12:0.011986301369863013 10:0.009703196347031963 17:0.005136986301369863 4:0.005136986301369863 15:0.0028538812785388126 5:0.0028538812785388126 13:5.707762557077625E-4 18:5.707762557077625E-4 19:5.707762557077625E-4 0:5.707762557077625E-4 1:5.707762557077625E-4 6:5.707762557077625E-4 8:5.707762557077625E-4 9:5.707762557077625E-4
AP890215-0024 3:0.263840830449827 7:0.2292387543252595 14:0.21539792387543252 12:0.07698961937716263 2:0.05968858131487889 9:0.045847750865051905 6:0.03892733564013841 0:0.014705882352941176 10:0.01124567474048443 18:0.007785467128027681 19:0.007785467128027681 4:0.007785467128027681 5:0.007785467128027681 16:0.004325259515570935 1:0.004325259515570935 11:8.650519031141869E-4 13:8.650519031141869E-4 15:8.650519031141869E-4 17:8.650519031141869E-4 8:8.650519031141869E-4
AP890215-0025 12:0.46647058823529414 2:0.33 7:0.054705882352941174 16:0.033529411764705884 3:0.026470588235294117 10:0.026470588235294117 4:0.02176470588235294 11:0.014705882352941176 18:0.01 6:0.005294117647058823 8:0.005294117647058823 13:5.88235294117647E-4 14:5.88235294117647E-4 15:5.88235294117647E-4 17:5.88235294117647E-4 19:5.88235294117647E-4 0:5.88235294117647E-4 1:5.88235294117647E-4 5:5.88235294117647E-4 9:5.88235294117647E-4
AP890215-0149 2:0.6442307692307693 7:0.11858974358974358 3:0.09038461538461538 14:0.04423076923076923 16:0.04423076923076923 10:0.03397435897435897 11:0.008333333333333333 15:0.003205128205128205 18:0.003205128205128205 0:0.003205128205128205 12:6.41025641025641E-4 13:6.41025641025641E-4 17:6.41025641025641E-4 19:6.41025641025641E-4 1:6.41025641025641E-4 4:6.41025641025641E-4 5:6.41025641025641E-4 6:6.41025641025641E-4 8:6.41025641025641E-4 9:6.41025641025641E-4
AP890215-0173 2:0.6253086419753087 12:0.14382716049382716 7:0.12901234567901235 16:0.04506172839506173 3:0.03518518518518519 15:0.0030864197530864196 17:0.0030864197530864196 19:0.0030864197530864196 4:0.0030864197530864196 9:0.0030864197530864196 11:6.172839506172839E-4 13:6.172839506172839E-4 14:6.172839506172839E-4 18:6.172839506172839E-4 0:6.172839506172839E-4 1:6.172839506172839E-4 5:6.172839506172839E-4 6:6.172839506172839E-4 8:6.172839506172839E-4 10:6.172839506172839E-4
AP890215-0175 19:0.6470959595959596 7:0.1597222222222222 8:0.0763888888888889 11:0.05113636363636364 17:0.03345959595959596 4:0.018308080808080808 15:0.0031565656565656565 3:0.0031565656565656565 12:6.313131313131314E-4 13:6.313131313131314E-4 14:6.313131313131314E-4 16:6.313131313131314E-4 18:6.313131313131314E-4 0:6.313131313131314E-4 1:6.313131313131314E-4 2:6.313131313131314E-4 5:6.313131313131314E-4 6:6.313131313131314E-4 9:6.313131313131314E-4 10:6.313131313131314E-4
AP890216-0136 2:0.5782442748091603 7:0.15076335877862596 3:0.14567430025445294 16:0.09223918575063614 14:0.010814249363867684 6:0.00826972010178117 18:0.0031806615776081423 1:0.0031806615776081423 11:6.361323155216285E-4 12:6.361323155216285E-4 13:6.361323155216285E-4 15:6.361323155216285E-4 17:6.361323155216285E-4 19:6.361323155216285E-4 0:6.361323155216285E-4 4:6.361323155216285E-4 5:6.361323155216285E-4 8:6.361323155216285E-4 9:6.361323155216285E-4 10:6.361323155216285E-4
AP890216-0142 6:0.25104456824512533 19:0.24268802228412256 7:0.21065459610027856 11:0.09227019498607242 8:0.05605849582172702 1:0.05327298050139276 18:0.03655988857938719 3:0.018454038997214484 5:0.015668523676880222 4:0.008704735376044569 0:0.005919220055710306 13:0.0031337047353760445 12:0.0017409470752089136 17:0.0017409470752089136 14:3.4818941504178273E-4 15:3.4818941504178273E-4 16:3.4818941504178273E-4 2:3.4818941504178273E-4 9:3.4818941504178273E-4 10:3.4818941504178273E-4
AP890217-0002 19:0.42117117117117114 7:0.22297297297297297 8:0.1569069069069069 11:0.12687687687687688 15:0.02177177177177177 5:0.01876876876876877 9:0.01876876876876877 2:0.0037537537537537537 12:7.507507507507507E-4 13:7.507507507507507E-4 14:7.507507507507507E-4 16:7.507507507507507E-4 17:7.507507507507507E-4 18:7.507507507507507E-4 0:7.507507507507507E-4 1:7.507507507507507E-4 3:7.507507507507507E-4 4:7.507507507507507E-4 6:7.507507507507507E-4 10:7.507507507507507E-4
AP890217-0060 6:0.7576142131979695 7:0.10279187817258884 9:0.05203045685279188 11:0.0266497461928934 16:0.011421319796954314 19:0.011421319796954314 4:0.011421319796954314 0:0.006345177664974619 2:0.006345177664974619 12:0.0012690355329949238 13:0.0012690355329949238 14:0.0012690355329949238 15:0.0012690355329949238 17:0.0012690355329949238 18:0.0012690355329949238 1:0.0012690355329949238 3:0.0012690355329949238 5:0.0012690355329949238 8:0.0012690355329949238 10:0.0012690355329949238
AP890217-0131 2:0.4436881188118812 16:0.1936881188118812 3:0.19121287128712872 7:0.1342821782178218 11:0.01547029702970297 6:0.008044554455445545 14:0.003094059405940594 10:0.003094059405940594 12:6.188118811881188E-4 13:6.188118811881188E-4 15:6.188118811881188E-4 17:6.188118811881188E-4 18:6.188118811881188E-4 19:6.188118811881188E-4 0:6.188118811881188E-4 1:6.188118811881188E-4 4:6.188118811881188E-4 5:6.188118811881188E-4 8:6.188118811881188E-4 9:6.188118811881188E-4
AP890217-0132 2:0.3094855305466238 3:0.2580385852090032 16:0.20337620578778134 7:0.1229903536977492 12:0.02652733118971061 14:0.02009646302250804 10:0.02009646302250804 19:0.013665594855305467 9:0.007234726688102894 11:0.0040192926045016075 18:0.0040192926045016075 6:0.0040192926045016075 13:8.038585209003215E-4 15:8.038585209003215E-4 17:8.038585209003215E-4 0:8.038585209003215E-4 1:8.038585209003215E-4 4:8.038585209003215E-4 5:8.038585209003215E-4 8:8.038585209003215E-4
AP890217-0137 6:0.2806712962962963 18:0.14641203703703703 7:0.14641203703703703 8:0.11863425925925926 17:0.07233796296296297 11:0.05844907407407408 3:0.04456018518518518 5:0.03761574074074074 15:0.02141203703703704 14:0.01678240740740741 0:0.01678240740740741 9:0.012152777777777778 16:0.007523148148148148 12:0.005208333333333333 19:0.005208333333333333 1:0.005208333333333333 13:0.0028935185185185184 2:5.787037037037037E-4 4:5.787037037037037E-4 10:5.787037037037037E-4
AP890218-0018 2:0.674404761904762 16:0.16488095238095238 7:0.11726190476190476 4:0.0125 14:0.01011904761904762 19:0.005357142857142857 15:0.002976190476190476 18:0.002976190476190476 5:0.002976190476190476 11:5.952380952380953E-4 12:5.952380952380953E-4 13:5.952380952380953E-4 17:5.952380952380953E-4 0:5.952380952380953E-4 1:5.952380952380953E-4 3:5.952380952380953E-4 6:5.952380952380953E-4 8:5.952380952380953E-4 9:5.952380952380953E-4 10:5.952380952380953E-4
AP890218-0023 19:0.578169014084507 7:0.16126760563380282 11:0.09084507042253522 8:0.05985915492957746 15:0.020422535211267606 3:0.020422535211267606 17:0.017605633802816902 1:0.014788732394366197 9:0.014788732394366197 18:0.006338028169014085 2:0.006338028169014085 6:0.0035211267605633804 12:7.042253521126761E-4 13:7.042253521126761E-4 14:7.042253521126761E-4 16:7.042253521126761E-4 0:7.042253521126761E-4 4:7.042253521126761E-4 5:7.042253521126761E-4 10:7.042253521126761E-4
AP890219-0057 6:0.7676470588235295 1:0.09705882352941177 11:0.061764705882352944 19:0.014705882352941176 9:0.014705882352941176 12:0.0029411764705882353 13:0.0029411764705882353 14:0.0029411764705882353 15:0.0029411764705882353 16:0.0029411764705882353 17:0.0029411764705882353 18:0.0029411764705882353 0:0.0029411764705882353 2:0.0029411764705882353 3:0.0029411764705882353 4:0.0029411764705882353 5:0.0029411764705882353 7:0.0029411764705882353 8:0.0029411764705882353 10:0.0029411764705882353
AP890219-0082 6:0.7141959798994975 7:0.09108040201005026 17:0.07600502512562814 1:0.05339195979899498 0:0.025753768844221106 18:0.010678391959798994 11:0.008165829145728644 4:0.005653266331658292 2:0.00314070351758794 3:0.00314070351758794 9:0.00314070351758794 12:6.28140703517588E-4 13:6.28140703517588E-4 14:6.28140703517588E-4 15:6.28140703517588E-4 16:6.28140703517588E-4 19:6.28140703517588E-4 5:6.28140703517588E-4 8:6.28140703517588E-4 10:6.28140703517588E-4
AP890220-0009 7:0.28225806451612906 19:0.20391705069124424 8:0.18087557603686635 6:0.16244239631336405 11:0.12557603686635946 14:0.014976958525345621 16:0.00576036866359447 1:0.00576036866359447 10:0.00576036866359447 12:0.001152073732718894 13:0.001152073732718894 15:0.001152073732718894 17:0.001152073732718894 18:0.001152073732718894 0:0.001152073732718894 2:0.001152073732718894 3:0.001152073732718894 4:0.001152073732718894 5:0.001152073732718894 9:0.001152073732718894
